"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"64","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","070828",2007-08-28,"023651","NYME","01","023",1254199,150546,155092,86342,57066,329902,56772,101941,416868,17915,38951,116288,1174632,1216108,79567,38091,1254199,150546,155092,86342,57066,329902,56772,101941,416868,17915,38951,116288,1174632,1216108,79567,38091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14127,1261,-2150,-11927,3992,453,8778,7779,-6307,1831,-9551,-11873,-17783,-17658,3656,3531,100,12,12.4,6.9,4.6,26.3,4.5,8.1,33.2,1.4,3.1,9.3,93.7,97,6.3,3,100,12,12.4,6.9,4.6,26.3,4.5,8.1,33.2,1.4,3.1,9.3,93.7,97,6.3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,59,51,14,15,27,39,46,47,24,34,46,206,197,234,59,51,14,15,27,39,46,47,24,34,46,206,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7,31.6,45.9,47,5.7,8.6,8.5,11.4,33.7,31.6,45.9,47,5.7,8.6,8.5,11.4,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"65","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","070904",2007-09-04,"023651","NYME","01","023",1261060,148908,153524,91565,53576,328296,57104,110527,416160,19402,37623,119051,1180485,1218757,80575,42303,1261060,148908,153524,91565,53576,328296,57104,110527,416160,19402,37623,119051,1180485,1218757,80575,42303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6861,-1638,-1568,5223,-3490,-1605,333,8586,-708,1487,-1328,2762,5853,2648,1008,4213,100,11.8,12.2,7.3,4.2,26,4.5,8.8,33,1.5,3,9.4,93.6,96.6,6.4,3.4,100,11.8,12.2,7.3,4.2,26,4.5,8.8,33,1.5,3,9.4,93.6,96.6,6.4,3.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,57,51,13,16,27,40,43,46,27,36,52,211,202,238,57,51,13,16,27,40,43,46,27,36,52,211,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,31.3,45.7,46.6,5.7,8.5,8.4,11.4,33.5,31.3,45.7,46.6,5.7,8.5,8.4,11.4,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"66","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","070911",2007-09-11,"023651","NYME","01","023",1269279,161755,162688,87883,54447,330477,64587,116281,406030,22740,37883,121348,1194820,1229155,74459,40124,1269279,161755,162688,87883,54447,330477,64587,116281,406030,22740,37883,121348,1194820,1229155,74459,40124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8219,12847,9164,-3681,871,2181,7482,5754,-10130,3338,260,2298,14335,10398,-6116,-2179,100,12.7,12.8,6.9,4.3,26,5.1,9.2,32,1.8,3,9.6,94.1,96.8,5.9,3.2,100,12.7,12.8,6.9,4.3,26,5.1,9.2,32,1.8,3,9.6,94.1,96.8,5.9,3.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,56,51,16,12,27,35,50,48,28,40,55,210,214,244,56,51,16,12,27,35,50,48,28,40,55,210,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7,31.5,46.8,47.1,6.1,8.2,8.8,10.9,33.7,31.5,46.8,47.1,6.1,8.2,8.8,10.9,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"67","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","070918",2007-09-18,"023651","NYME","01","023",1280922,161281,167965,106032,52970,334296,58673,109600,408773,14655,41356,124468,1208178,1239429,72744,41493,1280922,161281,167965,106032,52970,334296,58673,109600,408773,14655,41356,124468,1208178,1239429,72744,41493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11644,-474,5277,18148,-1477,3818,-5913,-6682,2744,-8085,3474,3119,13358,10274,-1715,1370,100,12.6,13.1,8.3,4.1,26.1,4.6,8.6,31.9,1.1,3.2,9.7,94.3,96.8,5.7,3.2,100,12.6,13.1,8.3,4.1,26.1,4.6,8.6,31.9,1.1,3.2,9.7,94.3,96.8,5.7,3.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,55,50,16,13,27,35,46,50,22,46,61,216,215,246,55,50,16,13,27,35,46,50,22,46,61,216,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,31,47.3,47.5,6.5,7.9,9.7,10.2,33.6,31,47.3,47.5,6.5,7.9,9.7,10.2,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"68","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","070925",2007-09-25,"023651","NYME","01","023",1195152,139446,147929,104393,50136,323245,47439,102262,393628,15914,38721,99002,1123065,1154922,72087,40230,1195152,139446,147929,104393,50136,323245,47439,102262,393628,15914,38721,99002,1123065,1154922,72087,40230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85770,-21835,-20036,-1639,-2835,-11051,-11235,-7337,-15146,1258,-2636,-25466,-85113,-84506,-657,-1264,100,11.7,12.4,8.7,4.2,27,4,8.6,32.9,1.3,3.2,8.3,94,96.6,6,3.4,100,11.7,12.4,8.7,4.2,27,4,8.6,32.9,1.3,3.2,8.3,94,96.6,6,3.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,57,49,14,14,25,35,37,47,21,34,44,193,181,214,57,49,14,14,25,35,37,47,21,34,44,193,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9,32.8,47.7,49.9,6.7,8.9,9.5,11.5,34.9,32.8,47.7,49.9,6.7,8.9,9.5,11.5,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"69","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071002",2007-10-02,"023651","NYME","01","023",1203193,138509,152887,109436,48391,317039,48868,100004,402881,14516,39749,101183,1132433,1162134,70760,41059,1203193,138509,152887,109436,48391,317039,48868,100004,402881,14516,39749,101183,1132433,1162134,70760,41059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8041,-936,4957,5043,-1744,-6206,1429,-2258,9253,-1398,1029,2181,9367,7212,-1327,829,100,11.5,12.7,9.1,4,26.3,4.1,8.3,33.5,1.2,3.3,8.4,94.1,96.6,5.9,3.4,100,11.5,12.7,9.1,4,26.3,4.1,8.3,33.5,1.2,3.3,8.4,94.1,96.6,5.9,3.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,57,49,13,15,25,42,27,41,20,46,53,206,188,229,57,49,13,15,25,42,27,41,20,46,53,206,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1,32.8,47.7,49.8,7.1,8.6,9.9,11.4,35.1,32.8,47.7,49.8,7.1,8.6,9.9,11.4,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"70","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071009",2007-10-09,"023651","NYME","01","023",1188789,134124,142638,92106,50588,321718,52843,99104,401301,18049,35214,98993,1119135,1149556,69654,39233,1188789,134124,142638,92106,50588,321718,52843,99104,401301,18049,35214,98993,1119135,1149556,69654,39233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14404,-4386,-10249,-17330,2196,4679,3975,-900,-1580,3533,-4535,-2190,-13298,-12578,-1106,-1826,100,11.3,12,7.7,4.3,27.1,4.4,8.3,33.8,1.5,3,8.3,94.1,96.7,5.9,3.3,100,11.3,12,7.7,4.3,27.1,4.4,8.3,33.8,1.5,3,8.3,94.1,96.7,5.9,3.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,56,47,12,16,25,36,35,43,22,44,52,202,191,228,56,47,12,16,25,36,35,43,22,44,52,202,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,33.2,47.4,49.7,5.9,9.1,8.6,11.8,35.2,33.2,47.4,49.7,5.9,9.1,8.6,11.8,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"71","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071016",2007-10-16,"023651","NYME","01","023",1200775,134825,149075,107448,48534,321208,48866,99825,402882,15478,39618,96603,1127310,1157745,73465,43030,1200775,134825,149075,107448,48534,321208,48866,99825,402882,15478,39618,96603,1127310,1157745,73465,43030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11986,701,6437,15341,-2053,-510,-3978,720,1582,-2571,4404,-2390,8175,8189,3811,3797,100,11.2,12.4,8.9,4,26.8,4.1,8.3,33.6,1.3,3.3,8,93.9,96.4,6.1,3.6,100,11.2,12.4,8.9,4,26.8,4.1,8.3,33.6,1.3,3.3,8,93.9,96.4,6.1,3.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,55,47,12,16,25,45,25,42,23,44,55,209,186,228,55,47,12,16,25,45,25,42,23,44,55,209,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8,32.9,47.3,49.8,6.9,9,9.8,11.7,34.8,32.9,47.3,49.8,6.9,9,9.8,11.7,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"72","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071023",2007-10-23,"023651","NYME","01","023",1214827,134720,147699,95880,52475,325274,56867,108795,403762,21789,35207,102537,1140828,1175748,73999,39079,1214827,134720,147699,95880,52475,325274,56867,108795,403762,21789,35207,102537,1140828,1175748,73999,39079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14053,-105,-1376,-11568,3941,4067,8001,8970,879,6311,-4411,5933,13519,18004,534,-3951,100,11.1,12.2,7.9,4.3,26.8,4.7,9,33.2,1.8,2.9,8.4,93.9,96.8,6.1,3.2,100,11.1,12.2,7.9,4.3,26.8,4.7,9,33.2,1.8,2.9,8.4,93.9,96.8,6.1,3.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,56,47,13,15,25,37,38,44,30,41,60,210,201,236,56,47,13,15,25,37,38,44,30,41,60,210,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8,32.9,47.2,49.4,5.9,9.2,8.7,12.2,34.8,32.9,47.2,49.4,5.9,9.2,8.7,12.2,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"73","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071030",2007-10-30,"023651","NYME","01","023",1180575,127918,151384,122037,44365,308047,44739,109693,400471,16125,35413,92001,1111338,1141375,69236,39199,1180575,127918,151384,122037,44365,308047,44739,109693,400471,16125,35413,92001,1111338,1141375,69236,39199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34253,-6801,3686,26157,-8111,-17227,-12128,898,-3290,-5664,206,-10535,-29490,-34373,-4763,120,100,10.8,12.8,10.3,3.8,26.1,3.8,9.3,33.9,1.4,3,7.8,94.1,96.7,5.9,3.3,100,10.8,12.8,10.3,3.8,26.1,3.8,9.3,33.9,1.4,3,7.8,94.1,96.7,5.9,3.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,55,49,12,14,23,35,29,38,20,40,50,193,177,212,55,49,12,14,23,35,29,38,20,40,50,193,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,33.8,48.9,51.3,8.4,9.8,11.1,12.5,36.2,33.8,48.9,51.3,8.4,9.8,11.1,12.5,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"74","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071106",2007-11-06,"023651","NYME","01","023",1210010,133603,154847,112344,47965,318226,42777,105536,416721,17060,32896,97843,1138573,1174033,71437,35977,1210010,133603,154847,112344,47965,318226,42777,105536,416721,17060,32896,97843,1138573,1174033,71437,35977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29435,5684,3463,-9692,3600,10178,-1963,-4157,16250,935,-2518,5842,27235,32658,2201,-3223,100,11,12.8,9.3,4,26.3,3.5,8.7,34.4,1.4,2.7,8.1,94.1,97,5.9,3,100,11,12.8,9.3,4,26.3,3.5,8.7,34.4,1.4,2.7,8.1,94.1,97,5.9,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,56,49,12,14,25,40,26,39,25,36,49,198,179,217,56,49,12,14,25,40,26,39,25,36,49,198,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,33.9,47.9,51.6,7.4,9.4,10,12.2,35.2,33.9,47.9,51.6,7.4,9.4,10,12.2,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"75","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071113",2007-11-13,"023651","NYME","01","023",1237693,141803,155346,119186,42523,321862,41799,123830,419070,18245,32688,101545,1163510,1196865,74183,40828,1237693,141803,155346,119186,42523,321862,41799,123830,419070,18245,32688,101545,1163510,1196865,74183,40828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27683,8201,499,6841,-5441,3636,-978,18294,2349,1185,-208,3702,24937,22832,2746,4852,100,11.5,12.6,9.6,3.4,26,3.4,10,33.9,1.5,2.6,8.2,94,96.7,6,3.3,100,11.5,12.6,9.6,3.4,26,3.4,10,33.9,1.5,2.6,8.2,94,96.7,6,3.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,51,45,13,13,25,42,26,39,25,34,49,192,176,212,51,45,13,13,25,42,26,39,25,34,49,192,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2,32.9,47.3,50.3,7.7,9.7,10.3,12.4,34.2,32.9,47.3,50.3,7.7,9.7,10.3,12.4,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"76","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071120",2007-11-20,"023651","NYME","01","023",1252533,144694,154414,104364,49508,332888,51417,126686,419739,20999,28684,103201,1177303,1215120,75230,37413,1252533,144694,154414,104364,49508,332888,51417,126686,419739,20999,28684,103201,1177303,1215120,75230,37413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14840,2891,-931,-14821,6985,11026,9618,2856,668,2754,-4005,1656,13793,18255,1047,-3415,100,11.6,12.3,8.3,4,26.6,4.1,10.1,33.5,1.7,2.3,8.2,94,97,6,3,100,11.6,12.3,8.3,4,26.6,4.1,10.1,33.5,1.7,2.3,8.2,94,97,6,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,52,47,13,15,25,43,33,44,29,33,52,202,191,229,52,47,13,15,25,43,33,44,29,33,52,202,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7,32.9,46.9,50,6.4,9.7,9.3,12.4,33.7,32.9,46.9,50,6.4,9.7,9.3,12.4,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"77","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071127",2007-11-27,"023651","NYME","01","023",1231709,146352,155498,108039,48889,325817,58091,131685,412878,18491,30488,91581,1161248,1196837,70461,34872,1231709,146352,155498,108039,48889,325817,58091,131685,412878,18491,30488,91581,1161248,1196837,70461,34872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20824,1657,1084,3674,-619,-7071,6674,5000,-6860,-2509,1804,-11620,-16055,-18283,-4769,-2541,100,11.9,12.6,8.8,4,26.5,4.7,10.7,33.5,1.5,2.5,7.4,94.3,97.2,5.7,2.8,100,11.9,12.6,8.8,4,26.5,4.7,10.7,33.5,1.5,2.5,7.4,94.3,97.2,5.7,2.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,56,47,13,15,26,43,33,44,28,29,44,197,185,223,56,47,13,15,26,43,33,44,28,29,44,197,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,33.3,47.9,51,6.8,10.3,10,13,34.3,33.3,47.9,51,6.8,10.3,10,13,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"78","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071204",2007-12-04,"023651","NYME","01","023",1271664,160098,164350,102759,50294,327427,78703,149396,415056,23942,25196,101737,1209722,1233456,61942,38208,1271664,160098,164350,102759,50294,327427,78703,149396,415056,23942,25196,101737,1209722,1233456,61942,38208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39955,13746,8851,-5280,1405,1610,20613,17711,2178,5451,-5291,10156,48474,36619,-8519,3336,100,12.6,12.9,8.1,4,25.7,6.2,11.7,32.6,1.9,2,8,95.1,97,4.9,3,100,12.6,12.9,8.1,4,25.7,6.2,11.7,32.6,1.9,2,8,95.1,97,4.9,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,54,45,13,16,28,42,32,44,30,33,52,202,193,227,54,45,13,16,28,42,32,44,30,33,52,202,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9,33.9,49.1,51.7,8.1,10.9,10.9,13.7,34.9,33.9,49.1,51.7,8.1,10.9,10.9,13.7,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"79","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071211",2007-12-11,"023651","NYME","01","023",1275224,162990,169185,113519,46048,327944,77103,158157,403150,25300,24964,101597,1211602,1231044,63622,44180,1275224,162990,169185,113519,46048,327944,77103,158157,403150,25300,24964,101597,1211602,1231044,63622,44180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560,2893,4835,10760,-4246,517,-1600,8761,-11906,1357,-233,-140,1880,-2412,1680,5972,100,12.8,13.3,8.9,3.6,25.7,6,12.4,31.6,2,2,8,95,96.5,5,3.5,100,12.8,13.3,8.9,3.6,25.7,6,12.4,31.6,2,2,8,95,96.5,5,3.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,57,48,15,15,28,40,37,44,27,33,49,203,195,230,57,48,15,15,28,40,37,44,27,33,49,203,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,34.2,50.1,51.5,8,11,11.1,13.7,35.9,34.2,50.1,51.5,8,11,11.1,13.7,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"80","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071218",2007-12-18,"023651","NYME","01","023",1300956,165440,180006,127032,45393,323322,75501,162232,415542,24753,30437,102658,1234248,1259590,66708,41366,1300956,165440,180006,127032,45393,323322,75501,162232,415542,24753,30437,102658,1234248,1259590,66708,41366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25732,2449,10821,13513,-655,-4622,-1602,4075,12391,-546,5473,1062,22646,28546,3086,-2814,100,12.7,13.8,9.8,3.5,24.9,5.8,12.5,31.9,1.9,2.3,7.9,94.9,96.8,5.1,3.2,100,12.7,13.8,9.8,3.5,24.9,5.8,12.5,31.9,1.9,2.3,7.9,94.9,96.8,5.1,3.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,57,49,15,15,29,40,35,42,26,37,49,201,198,232,57,49,15,15,29,40,35,42,26,37,49,201,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,34.7,50.4,52.2,8.5,11.6,11.7,13.9,36.5,34.7,50.4,52.2,8.5,11.6,11.7,13.9,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
"81","NATURAL GAS - NEW YORK MERCANTILE EXCHANGE","071224",2007-12-24,"023651","NYME","01","023",1297421,162498,175038,140040,51448,319484,76252,171947,408201,23705,30497,103929,1234108,1260544,63313,36877,1297421,162498,175038,140040,51448,319484,76252,171947,408201,23705,30497,103929,1234108,1260544,63313,36877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3535,-2942,-4968,13007,6055,-3838,751,9715,-7341,-1048,60,1270,-140,954,-3395,-4489,100,12.5,13.5,10.8,4,24.6,5.9,13.3,31.5,1.8,2.4,8,95.1,97.2,4.9,2.8,100,12.5,13.5,10.8,4,24.6,5.9,13.3,31.5,1.8,2.4,8,95.1,97.2,4.9,2.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,57,48,15,15,28,37,41,44,24,38,52,202,203,235,57,48,15,15,28,37,41,44,24,38,52,202,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,35,51.5,52.6,9.6,12.3,12.9,15.1,37.5,35,51.5,52.6,9.6,12.3,12.9,15.1,0,0,0,0,0,0,0,0,"(10,000 MMBTU'S)","N10","Combined"
