"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"182","SUGAR NO. 11 - ICE FUTURES U.S.","110222",2011-02-22,"080732","ICUS","01","080",870241,194359,404909,143566,118315,67602,130884,5586,56886,40160,5708,155378,788835,814384,81406,55857,870241,194359,404909,143566,118315,67602,130884,5586,56886,40160,5708,155378,788835,814384,81406,55857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23093,-20241,-11682,6844,-5251,-6162,2176,-1008,-123,-1741,-259,-416,-19663,-24901,-3430,1807,100,22.3,46.5,16.5,13.6,7.8,15,0.6,6.5,4.6,0.7,17.9,90.6,93.6,9.4,6.4,100,22.3,46.5,16.5,13.6,7.8,15,0.6,6.5,4.6,0.7,17.9,90.6,93.6,9.4,6.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,54,62,17,15,25,41,8,20,31,38,59,195,176,217,54,62,17,15,25,41,8,20,31,38,59,195,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,20.2,24,31.5,11.6,15.8,17.6,22.8,13.8,20.2,24,31.5,11.6,15.8,17.6,22.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"183","SUGAR NO. 11 - ICE FUTURES U.S.","110301",2011-03-01,"080732","ICUS","01","080",834192,167226,380448,144234,118512,62240,134344,4214,57143,40465,6646,155677,761328,784879,72863,49313,834192,167226,380448,144234,118512,62240,134344,4214,57143,40465,6646,155677,761328,784879,72863,49313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36049,-27133,-24461,667,196,-5362,3460,-1372,257,305,938,299,-27507,-29505,-8542,-6544,100,20,45.6,17.3,14.2,7.5,16.1,0.5,6.9,4.9,0.8,18.7,91.3,94.1,8.7,5.9,100,20,45.6,17.3,14.2,7.5,16.1,0.5,6.9,4.9,0.8,18.7,91.3,94.1,8.7,5.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,48,60,17,15,25,42,10,21,35,35,60,192,177,219,48,60,17,15,25,42,10,21,35,35,60,192,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,20.4,24,31,12.1,15.6,18.5,22.7,13.7,20.4,24,31,12.1,15.6,18.5,22.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"184","SUGAR NO. 11 - ICE FUTURES U.S.","110308",2011-03-08,"080732","ICUS","01","080",856178,159297,393448,144137,126695,59365,157385,3444,52894,41986,8045,158996,774060,802886,82119,53292,856178,159297,393448,144137,126695,59365,157385,3444,52894,41986,8045,158996,774060,802886,82119,53292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21987,-7929,13001,-97,8184,-2875,23041,-770,-4249,1521,1399,3319,12731,18008,9255,3979,100,18.6,46,16.8,14.8,6.9,18.4,0.4,6.2,4.9,0.9,18.6,90.4,93.8,9.6,6.2,100,18.6,46,16.8,14.8,6.9,18.4,0.4,6.2,4.9,0.9,18.6,90.4,93.8,9.6,6.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,49,60,16,16,24,48,8,26,35,36,62,199,182,224,49,60,16,16,24,48,8,26,35,36,62,199,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,20.4,23.1,31.1,11.8,15.5,18.5,22.9,13.5,20.4,23.1,31.1,11.8,15.5,18.5,22.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"185","SUGAR NO. 11 - ICE FUTURES U.S.","110315",2011-03-15,"080732","ICUS","01","080",822825,172267,367589,139162,119422,58518,136697,9988,53572,39154,6198,148757,748127,764044,74698,58781,822825,172267,367589,139162,119422,58518,136697,9988,53572,39154,6198,148757,748127,764044,74698,58781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33353,12970,-25859,-4975,-7273,-847,-20688,6544,678,-2832,-1847,-10239,-25933,-38843,-7421,5489,100,20.9,44.7,16.9,14.5,7.1,16.6,1.2,6.5,4.8,0.8,18.1,90.9,92.9,9.1,7.1,100,20.9,44.7,16.9,14.5,7.1,16.6,1.2,6.5,4.8,0.8,18.1,90.9,92.9,9.1,7.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,52,63,18,16,26,44,12,26,37,33,60,203,186,228,52,63,18,16,26,44,12,26,37,33,60,203,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,20.4,24.2,30.9,12,14.3,18.8,21.2,13.9,20.4,24.2,30.9,12,14.3,18.8,21.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"186","SUGAR NO. 11 - ICE FUTURES U.S.","110322",2011-03-22,"080732","ICUS","01","080",810211,172902,359049,142493,121095,61081,123256,8815,51901,38469,7055,147917,738020,756914,72191,53297,810211,172902,359049,142493,121095,61081,123256,8815,51901,38469,7055,147917,738020,756914,72191,53297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12615,635,-8539,3331,1673,2563,-13441,-1173,-1671,-684,857,-840,-10107,-7130,-2507,-5484,100,21.3,44.3,17.6,14.9,7.5,15.2,1.1,6.4,4.7,0.9,18.3,91.1,93.4,8.9,6.6,100,21.3,44.3,17.6,14.9,7.5,15.2,1.1,6.4,4.7,0.9,18.3,91.1,93.4,8.9,6.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,53,61,16,16,25,42,13,26,36,32,58,200,180,224,53,61,16,16,25,42,13,26,36,32,58,200,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,19.5,25.2,30.2,12.7,13.2,19.5,20.9,14.3,19.5,25.2,30.2,12.7,13.2,19.5,20.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"187","SUGAR NO. 11 - ICE FUTURES U.S.","110329",2011-03-29,"080732","ICUS","01","080",813737,173894,371213,150875,122231,50281,128820,9368,49577,38690,6226,147142,739280,756037,74458,57700,813737,173894,371213,150875,122231,50281,128820,9368,49577,38690,6226,147142,739280,756037,74458,57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526,993,12163,8382,1136,-10800,5564,553,-2324,220,-829,-775,1260,-876,2266,4403,100,21.4,45.6,18.5,15,6.2,15.8,1.2,6.1,4.8,0.8,18.1,90.8,92.9,9.2,7.1,100,21.4,45.6,18.5,15,6.2,15.8,1.2,6.1,4.8,0.8,18.1,90.8,92.9,9.2,7.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,54,61,16,16,25,44,13,27,30,39,61,205,182,227,54,61,16,16,25,44,13,27,30,39,61,205,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,19.3,25,30.6,12.7,13.5,19.7,21.2,14.1,19.3,25,30.6,12.7,13.5,19.7,21.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"188","SUGAR NO. 11 - ICE FUTURES U.S.","110405",2011-04-05,"080732","ICUS","01","080",852919,171031,373204,152119,124240,57899,134617,8388,66356,37828,6153,151521,771372,787762,81547,65158,852919,171031,373204,152119,124240,57899,134617,8388,66356,37828,6153,151521,771372,787762,81547,65158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39182,-2863,1992,1244,2008,7618,5797,-980,16779,-862,-72,4379,32092,31724,7090,7458,100,20.1,43.8,17.8,14.6,6.8,15.8,1,7.8,4.4,0.7,17.8,90.4,92.4,9.6,7.6,100,20.1,43.8,17.8,14.6,6.8,15.8,1,7.8,4.4,0.7,17.8,90.4,92.4,9.6,7.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,56,62,16,16,25,44,13,29,34,35,60,207,185,228,56,62,16,16,25,44,13,29,34,35,60,207,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,18.6,23.6,29.5,12.1,13.4,18.8,21.4,13.4,18.6,23.6,29.5,12.1,13.4,18.8,21.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"189","SUGAR NO. 11 - ICE FUTURES U.S.","110412",2011-04-12,"080732","ICUS","01","080",854752,181600,363268,157358,122084,61843,132738,20602,61492,36698,6879,147187,778917,783357,75834,71395,854752,181600,363268,157358,122084,61843,132738,20602,61492,36698,6879,147187,778917,783357,75834,71395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,10569,-9936,5239,-2155,3944,-1879,12214,-4864,-1130,726,-4334,7545,-4405,-5713,6237,100,21.2,42.5,18.4,14.3,7.2,15.5,2.4,7.2,4.3,0.8,17.2,91.1,91.6,8.9,8.4,100,21.2,42.5,18.4,14.3,7.2,15.5,2.4,7.2,4.3,0.8,17.2,91.1,91.6,8.9,8.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,60,63,16,16,25,44,13,25,40,30,60,209,184,229,60,63,16,16,25,44,13,25,40,30,60,209,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,17.3,24.1,28.6,12,12.9,19.3,20.3,13.6,17.3,24.1,28.6,12,12.9,19.3,20.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"190","SUGAR NO. 11 - ICE FUTURES U.S.","110419",2011-04-19,"080732","ICUS","01","080",769869,191177,385655,159728,87409,49739,127543,30721,45078,32550,8983,94253,700068,701838,69800,68031,769869,191177,385655,159728,87409,49739,127543,30721,45078,32550,8983,94253,700068,701838,69800,68031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84883,9577,22386,2370,-34676,-12104,-5195,10119,-16414,-4149,2104,-52934,-78849,-81519,-6034,-3364,100,24.8,50.1,20.7,11.4,6.5,16.6,4,5.9,4.2,1.2,12.2,90.9,91.2,9.1,8.8,100,24.8,50.1,20.7,11.4,6.5,16.6,4,5.9,4.2,1.2,12.2,90.9,91.2,9.1,8.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,62,61,16,15,24,46,14,26,35,25,52,202,175,220,62,61,16,15,24,46,14,26,35,25,52,202,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,19.3,26.1,33.1,13.1,14.9,21.8,24.2,14.4,19.3,26.1,33.1,13.1,14.9,21.8,24.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"191","SUGAR NO. 11 - ICE FUTURES U.S.","110426",2011-04-26,"080732","ICUS","01","080",753555,181674,376568,161512,86940,48213,127838,32126,41766,31711,8560,93498,686212,687672,67343,65883,753555,181674,376568,161512,86940,48213,127838,32126,41766,31711,8560,93498,686212,687672,67343,65883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16314,-9503,-9086,1784,-468,-1526,295,1406,-3313,-838,-423,-755,-13856,-14165,-2458,-2149,100,24.1,50,21.4,11.5,6.4,17,4.3,5.5,4.2,1.1,12.4,91.1,91.3,8.9,8.7,100,24.1,50,21.4,11.5,6.4,17,4.3,5.5,4.2,1.1,12.4,91.1,91.3,8.9,8.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,58,62,16,15,23,44,16,29,36,23,50,196,177,219,58,62,16,15,23,44,16,29,36,23,50,196,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,19.1,26.5,33.2,13.5,15.2,22.1,24.6,14.8,19.1,26.5,33.2,13.5,15.2,22.1,24.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"192","SUGAR NO. 11 - ICE FUTURES U.S.","110503",2011-05-03,"080732","ICUS","01","080",733492,147635,328998,155546,92543,53554,138750,40466,40267,32349,7504,101801,669901,665133,63591,68359,733492,147635,328998,155546,92543,53554,138750,40466,40267,32349,7504,101801,669901,665133,63591,68359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20063,-34039,-47571,-5967,5603,5341,10912,8339,-1498,638,-1056,8303,-16311,-22539,-3752,2476,100,20.1,44.9,21.2,12.6,7.3,18.9,5.5,5.5,4.4,1,13.9,91.3,90.7,8.7,9.3,100,20.1,44.9,21.2,12.6,7.3,18.9,5.5,5.5,4.4,1,13.9,91.3,90.7,8.7,9.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,54,61,18,15,24,45,19,32,40,21,54,201,184,228,54,61,18,15,24,45,19,32,40,21,54,201,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,19.4,26.7,31.7,13.8,16.1,22.2,25.6,15.2,19.4,26.7,31.7,13.8,16.1,22.2,25.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"193","SUGAR NO. 11 - ICE FUTURES U.S.","110510",2011-05-10,"080732","ICUS","01","080",759049,162353,344645,150951,91399,56501,139998,39822,40395,33068,6423,109595,692862,688782,66187,70267,759049,162353,344645,150951,91399,56501,139998,39822,40395,33068,6423,109595,692862,688782,66187,70267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25557,14718,15648,-4594,-1144,2948,1248,-643,128,719,-1082,7794,22961,23649,2596,1908,100,21.4,45.4,19.9,12,7.4,18.4,5.2,5.3,4.4,0.8,14.4,91.3,90.7,8.7,9.3,100,21.4,45.4,19.9,12,7.4,18.4,5.2,5.3,4.4,0.8,14.4,91.3,90.7,8.7,9.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,57,60,17,15,24,46,15,32,38,24,55,202,182,225,57,60,17,15,24,46,15,32,38,24,55,202,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,18.9,25.6,31.1,12.7,15.2,20.8,24.3,14.1,18.9,25.6,31.1,12.7,15.2,20.8,24.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"194","SUGAR NO. 11 - ICE FUTURES U.S.","110517",2011-05-17,"080732","ICUS","01","080",756592,166054,325393,146429,93140,57840,133266,45826,42836,35201,7075,111978,693605,684089,62988,72503,756592,166054,325393,146429,93140,57840,133266,45826,42836,35201,7075,111978,693605,684089,62988,72503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2457,3701,-19252,-4522,1741,1339,-6732,6004,2441,2133,652,2383,743,-4693,-3199,2236,100,21.9,43,19.4,12.3,7.6,17.6,6.1,5.7,4.7,0.9,14.8,91.7,90.4,8.3,9.6,100,21.9,43,19.4,12.3,7.6,17.6,6.1,5.7,4.7,0.9,14.8,91.7,90.4,8.3,9.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,58,61,18,15,24,49,18,35,34,36,60,217,192,240,58,61,18,15,24,49,18,35,34,36,60,217,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,17.6,25.5,29.8,12.3,14,20.4,22.9,13.9,17.6,25.5,29.8,12.3,14,20.4,22.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"195","SUGAR NO. 11 - ICE FUTURES U.S.","110524",2011-05-24,"080732","ICUS","01","080",759727,174842,334661,143914,91774,58025,126993,36193,44441,32947,7837,111492,692654,684424,67073,75304,759727,174842,334661,143914,91774,58025,126993,36193,44441,32947,7837,111492,692654,684424,67073,75304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3135,8788,9268,-2516,-1367,185,-6272,-9633,1605,-2255,763,-487,-951,335,4086,2800,100,23,44.1,18.9,12.1,7.6,16.7,4.8,5.8,4.3,1,14.7,91.2,90.1,8.8,9.9,100,23,44.1,18.9,12.1,7.6,16.7,4.8,5.8,4.3,1,14.7,91.2,90.1,8.8,9.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,60,61,17,15,24,45,19,31,35,36,62,218,189,237,60,61,17,15,24,45,19,31,35,36,62,218,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,17.6,25.6,29.3,12.2,13.1,20.1,21.9,14.3,17.6,25.6,29.3,12.2,13.1,20.1,21.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"196","SUGAR NO. 11 - ICE FUTURES U.S.","110531",2011-05-31,"080732","ICUS","01","080",789907,180908,349732,143858,95096,62315,130110,37129,45863,34192,9183,120365,717612,719684,72295,70223,789907,180908,349732,143858,95096,62315,130110,37129,45863,34192,9183,120365,717612,719684,72295,70223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30180,6067,15071,-56,3323,4290,3117,936,1422,1245,1346,8874,24958,35260,5222,-5081,100,22.9,44.3,18.2,12,7.9,16.5,4.7,5.8,4.3,1.2,15.2,90.8,91.1,9.2,8.9,100,22.9,44.3,18.2,12,7.9,16.5,4.7,5.8,4.3,1.2,15.2,90.8,91.1,9.2,8.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,62,65,17,15,26,50,20,36,39,32,61,228,199,249,62,65,17,15,26,50,20,36,39,32,61,228,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,17.3,24.9,28.5,11.8,12.9,19.4,21.6,14.3,17.3,24.9,28.5,11.8,12.9,19.4,21.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"197","SUGAR NO. 11 - ICE FUTURES U.S.","110607",2011-06-07,"080732","ICUS","01","080",822537,202694,384258,141969,96531,63006,134420,35022,37966,32956,7480,126258,739268,750521,83269,72016,822537,202694,384258,141969,96531,63006,134420,35022,37966,32956,7480,126258,739268,750521,83269,72016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32630,21786,34527,-1889,1434,691,4310,-2107,-7897,-1236,-1703,5892,21657,30837,10974,1793,100,24.6,46.7,17.3,11.7,7.7,16.3,4.3,4.6,4,0.9,15.3,89.9,91.2,10.1,8.8,100,24.6,46.7,17.3,11.7,7.7,16.3,4.3,4.6,4,0.9,15.3,89.9,91.2,10.1,8.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,60,62,16,15,25,48,19,36,32,36,59,220,191,239,60,62,16,15,25,48,19,36,32,36,59,220,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,17.6,23.5,29.2,11.3,13.2,18.4,22,13.7,17.6,23.5,29.2,11.3,13.2,18.4,22,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"198","SUGAR NO. 11 - ICE FUTURES U.S.","110614",2011-06-14,"080732","ICUS","01","080",838076,198879,407036,145045,91873,66574,153940,30168,35726,28096,8971,132375,760635,772723,77441,65353,838076,198879,407036,145045,91873,66574,153940,30168,35726,28096,8971,132375,760635,772723,77441,65353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15538,-3815,22777,3076,-4658,3568,19520,-4854,-2240,-4860,1491,6118,21366,22202,-5828,-6664,100,23.7,48.6,17.3,11,7.9,18.4,3.6,4.3,3.4,1.1,15.8,90.8,92.2,9.2,7.8,100,23.7,48.6,17.3,11,7.9,18.4,3.6,4.3,3.4,1.1,15.8,90.8,92.2,9.2,7.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,57,61,17,12,25,56,15,35,38,35,65,226,194,244,57,61,17,12,25,56,15,35,38,35,65,226,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,19.9,23.7,31,11.7,12.8,18.5,22.1,13.9,19.9,23.7,31,11.7,12.8,18.5,22.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
"199","SUGAR NO. 11 - ICE FUTURES U.S.","110621",2011-06-21,"080732","ICUS","01","080",781878,158020,407724,153169,79222,53386,171696,31114,27934,30245,9234,105176,699626,713790,82252,68088,781878,158020,407724,153169,79222,53386,171696,31114,27934,30245,9234,105176,699626,713790,82252,68088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56197,-40859,688,8124,-12650,-13188,17756,945,-7791,2149,263,-27199,-61008,-58933,4811,2735,100,20.2,52.1,19.6,10.1,6.8,22,4,3.6,3.9,1.2,13.5,89.5,91.3,10.5,8.7,100,20.2,52.1,19.6,10.1,6.8,22,4,3.6,3.9,1.2,13.5,89.5,91.3,10.5,8.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,56,67,18,12,25,54,15,31,40,25,54,211,190,237,56,67,18,12,25,54,15,31,40,25,54,211,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,20.9,24.2,31.7,13,15.6,21.2,24.2,14.2,20.9,24.2,31.7,13,15.6,21.2,24.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 112,000 POUNDS)","A50","Combined"
