"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"75","GOLD - COMMODITY EXCHANGE INC.","071113",2007-11-13,"088691","CMX","01","088",716152,82878,276687,29219,81759,63251,189169,8126,144851,37814,9574,97903,645086,682153,71066,33999,716152,82878,276687,29219,81759,63251,189169,8126,144851,37814,9574,97903,645086,682153,71066,33999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17565,6360,-2197,-1626,-11240,7070,-15166,-3113,-5102,-486,919,-5194,-14144,-18858,-3421,1293,100,11.6,38.6,4.1,11.4,8.8,26.4,1.1,20.2,5.3,1.3,13.7,90.1,95.3,9.9,4.7,100,11.6,38.6,4.1,11.4,8.8,26.4,1.1,20.2,5.3,1.3,13.7,90.1,95.3,9.9,4.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,24,30,13,12,14,96,23,35,98,48,87,292,193,330,24,30,13,12,14,96,23,35,98,48,87,292,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,42.5,40,57.9,10.4,21.9,15.3,29.9,31.7,42.5,40,57.9,10.4,21.9,15.3,29.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"76","GOLD - COMMODITY EXCHANGE INC.","071120",2007-11-20,"088691","CMX","01","088",673449,88087,278129,26004,67626,62395,174430,7894,121126,35131,10116,100458,607630,647742,65819,25707,673449,88087,278129,26004,67626,62395,174430,7894,121126,35131,10116,100458,607630,647742,65819,25707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42703,5209,1441,-3215,-14134,-857,-14738,-232,-23725,-2683,542,2554,-37455,-34410,-5247,-8292,100,13.1,41.3,3.9,10,9.3,25.9,1.2,18,5.2,1.5,14.9,90.2,96.2,9.8,3.8,100,13.1,41.3,3.9,10,9.3,25.9,1.2,18,5.2,1.5,14.9,90.2,96.2,9.8,3.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,29,31,13,11,18,89,24,35,99,44,88,294,191,322,29,31,13,11,18,89,24,35,99,44,88,294,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,41.9,39.5,56.3,10.4,22.5,14.2,31.1,30.9,41.9,39.5,56.3,10.4,22.5,14.2,31.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"77","GOLD - COMMODITY EXCHANGE INC.","071127",2007-11-27,"088691","CMX","01","088",623013,97314,286887,32881,65142,41164,165820,9088,110614,44149,12497,62936,554877,588328,68136,34685,623013,97314,286887,32881,65142,41164,165820,9088,110614,44149,12497,62936,554877,588328,68136,34685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50436,9227,8758,6876,-2484,-21231,-8611,1194,-10512,9019,2381,-37521,-52753,-59414,2317,8979,100,15.6,46,5.3,10.5,6.6,26.6,1.5,17.8,7.1,2,10.1,89.1,94.4,10.9,5.6,100,15.6,46,5.3,10.5,6.6,26.6,1.5,17.8,7.1,2,10.1,89.1,94.4,10.9,5.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,27,35,13,11,20,84,23,32,90,26,60,257,161,289,27,35,13,11,20,84,23,32,90,26,60,257,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,45.4,40.4,59,11.3,23.2,15.6,33.3,32.8,45.4,40.4,59,11.3,23.2,15.6,33.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"78","GOLD - COMMODITY EXCHANGE INC.","071204",2007-12-04,"088691","CMX","01","088",589490,94181,274740,30319,70002,32979,152930,5206,111099,41215,9430,65147,527870,568603,61620,20887,589490,94181,274740,30319,70002,32979,152930,5206,111099,41215,9430,65147,527870,568603,61620,20887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33523,-3132,-12147,-2562,4861,-8184,-12890,-3882,484,-2934,-3067,2211,-27007,-19725,-6516,-13798,100,16,46.6,5.1,11.9,5.6,25.9,0.9,18.8,7,1.6,11.1,89.5,96.5,10.5,3.5,100,16,46.6,5.1,11.9,5.6,25.9,0.9,18.8,7,1.6,11.1,89.5,96.5,10.5,3.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,23,28,12,12,14,77,18,19,90,39,65,250,153,289,23,28,12,12,14,77,18,19,90,39,65,250,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1,45.8,42.6,60.7,12,22.8,16.1,33.7,35.1,45.8,42.6,60.7,12,22.8,16.1,33.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"79","GOLD - COMMODITY EXCHANGE INC.","071211",2007-12-11,"088691","CMX","01","088",595037,86538,261809,30515,80840,34219,158688,5255,114188,40416,10266,68710,533273,575285,61763,19752,595037,86538,261809,30515,80840,34219,158688,5255,114188,40416,10266,68710,533273,575285,61763,19752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5547,-7643,-12931,196,10837,1239,5758,48,3089,-799,836,3563,5403,6682,143,-1135,100,14.5,44,5.1,13.6,5.8,26.7,0.9,19.2,6.8,1.7,11.5,89.6,96.7,10.4,3.3,100,14.5,44,5.1,13.6,5.8,26.7,0.9,19.2,6.8,1.7,11.5,89.6,96.7,10.4,3.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,23,28,12,10,13,88,17,24,96,37,68,264,159,303,23,28,12,10,13,88,17,24,96,37,68,264,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,45.3,43,60,12.1,22.4,16.1,33.2,35.2,45.3,43,60,12.1,22.4,16.1,33.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"80","GOLD - COMMODITY EXCHANGE INC.","071218",2007-12-18,"088691","CMX","01","088",605938,86178,262211,28477,77587,36506,158884,8353,117982,42031,10016,71309,541366,583963,64572,21975,605938,86178,262211,28477,77587,36506,158884,8353,117982,42031,10016,71309,541366,583963,64572,21975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10901,-361,402,-2038,-3253,2287,196,3098,3795,1614,-250,2599,8092,8678,2809,2223,100,14.2,43.3,4.7,12.8,6,26.2,1.4,19.5,6.9,1.7,11.8,89.3,96.4,10.7,3.6,100,14.2,43.3,4.7,12.8,6,26.2,1.4,19.5,6.9,1.7,11.8,89.3,96.4,10.7,3.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,22,29,12,11,13,78,21,24,100,40,75,263,169,305,22,29,12,11,13,78,21,24,100,40,75,263,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45.2,42.6,59.6,12,22.6,16.4,32.3,35,45.2,42.6,59.6,12,22.6,16.4,32.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"81","GOLD - COMMODITY EXCHANGE INC.","071224",2007-12-24,"088691","CMX","01","088",636180,90101,275542,31745,83903,37317,168628,7013,128510,45373,9684,73183,574857,615153,61323,21028,636180,90101,275542,31745,83903,37317,168628,7013,128510,45373,9684,73183,574857,615153,61323,21028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30242,3923,13331,3268,6316,811,9744,-1340,10528,3342,-331,1874,33491,31190,-3248,-947,100,14.2,43.3,5,13.2,5.9,26.5,1.1,20.2,7.1,1.5,11.5,90.4,96.7,9.6,3.3,100,14.2,43.3,5,13.2,5.9,26.5,1.1,20.2,7.1,1.5,11.5,90.4,96.7,9.6,3.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,21,33,12,10,15,90,18,26,101,42,74,276,171,316,21,33,12,10,15,90,18,26,101,42,74,276,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,47.1,43.4,60.5,11.5,23.6,15.9,33.2,35.7,47.1,43.4,60.5,11.5,23.6,15.9,33.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"82","GOLD - COMMODITY EXCHANGE INC.","071231",2007-12-31,"088691","CMX","01","088",671656,94136,286849,30166,91710,40468,187722,9320,132769,44032,10623,75941,605234,647681,66422,23975,671656,94136,286849,30166,91710,40468,187722,9320,132769,44032,10623,75941,605234,647681,66422,23975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35476,4035,11308,-1579,7807,3152,19094,2307,4259,-1341,938,2758,30377,32528,5099,2948,100,14,42.7,4.5,13.7,6,27.9,1.4,19.8,6.6,1.6,11.3,90.1,96.4,9.9,3.6,100,14,42.7,4.5,13.7,6,27.9,1.4,19.8,6.6,1.6,11.3,90.1,96.4,9.9,3.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,19,31,11,12,12,94,20,30,93,43,70,269,172,315,19,31,11,12,12,94,20,30,93,43,70,269,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46.9,43.3,60,11.6,24.1,16.3,33.6,35,46.9,43.3,60,11.6,24.1,16.3,33.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"83","GOLD - COMMODITY EXCHANGE INC.","080108",2008-01-08,"088691","CMX","01","088",712073,91421,280250,31687,105646,55738,197391,10974,132214,43055,11469,89454,640962,685745,71111,26328,712073,91421,280250,31687,105646,55738,197391,10974,132214,43055,11469,89454,640962,685745,71111,26328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40417,-2715,-6599,1522,13936,15270,9669,1653,-555,-977,846,13513,35727,38064,4690,2353,100,12.8,39.4,4.5,14.8,7.8,27.7,1.5,18.6,6,1.6,12.6,90,96.3,10,3.7,100,12.8,39.4,4.5,14.8,7.8,27.7,1.5,18.6,6,1.6,12.6,90,96.3,10,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,21,31,11,13,11,104,24,30,97,43,81,288,184,336,21,31,11,13,11,104,24,30,97,43,81,288,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,43.2,40,57.9,11.3,23.5,15.6,32.9,31.3,43.2,40,57.9,11.3,23.5,15.6,32.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"84","GOLD - COMMODITY EXCHANGE INC.","080115",2008-01-15,"088691","CMX","01","088",763873,95829,288494,34015,106430,74756,201910,11009,140251,44564,10937,102276,693602,734154,70271,29719,763873,95829,288494,34015,106430,74756,201910,11009,140251,44564,10937,102276,693602,734154,70271,29719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51799,4408,8244,2328,784,19018,4518,35,8037,1509,-532,12822,52640,48408,-841,3391,100,12.5,37.8,4.5,13.9,9.8,26.4,1.4,18.4,5.8,1.4,13.4,90.8,96.1,9.2,3.9,100,12.5,37.8,4.5,13.9,9.8,26.4,1.4,18.4,5.8,1.4,13.4,90.8,96.1,9.2,3.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,22,32,12,12,12,103,25,34,108,44,85,300,196,349,22,32,12,12,12,103,25,34,108,44,85,300,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,42.6,40,57.5,10.7,22.9,14.9,31.6,30.9,42.6,40,57.5,10.7,22.9,14.9,31.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"85","GOLD - COMMODITY EXCHANGE INC.","080122",2008-01-22,"088691","CMX","01","088",729446,85882,267234,34662,110785,64086,198429,9548,124029,41037,11957,103498,651623,691138,77823,38308,729446,85882,267234,34662,110785,64086,198429,9548,124029,41037,11957,103498,651623,691138,77823,38308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34426,-9947,-21261,646,4355,-10670,-3481,-1461,-16221,-3528,1020,1222,-41979,-43016,7553,8590,100,11.8,36.6,4.8,15.2,8.8,27.2,1.3,17,5.6,1.6,14.2,89.3,94.7,10.7,5.3,100,11.8,36.6,4.8,15.2,8.8,27.2,1.3,17,5.6,1.6,14.2,89.3,94.7,10.7,5.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,22,32,12,12,13,102,20,35,95,51,87,286,199,334,22,32,12,12,13,102,20,35,95,51,87,286,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,39.7,38.7,54.9,11.1,22.5,15.3,31.9,29.3,39.7,38.7,54.9,11.1,22.5,15.3,31.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"86","GOLD - COMMODITY EXCHANGE INC.","080129",2008-01-29,"088691","CMX","01","088",644842,85872,267580,32484,112314,44121,194518,7828,92764,45151,11857,75738,570649,612203,74194,32639,644842,85872,267580,32484,112314,44121,194518,7828,92764,45151,11857,75738,570649,612203,74194,32639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84604,-10,346,-2178,1529,-19965,-3911,-1721,-31265,4114,-99,-27760,-80974,-78935,-3630,-5669,100,13.3,41.5,5,17.4,6.8,30.2,1.2,14.4,7,1.8,11.7,88.5,94.9,11.5,5.1,100,13.3,41.5,5,17.4,6.8,30.2,1.2,14.4,7,1.8,11.7,88.5,94.9,11.5,5.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,23,31,10,11,11,98,21,28,90,40,80,272,178,315,23,31,10,11,11,98,21,28,90,40,80,272,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41.5,37.6,57.1,12.5,26.3,17.2,36.3,29,41.5,37.6,57.1,12.5,26.3,17.2,36.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"87","GOLD - COMMODITY EXCHANGE INC.","080205",2008-02-05,"088691","CMX","01","088",616126,78052,244644,33315,124633,42096,194487,8738,86577,43747,11653,73093,551367,591434,64759,24692,616126,78052,244644,33315,124633,42096,194487,8738,86577,43747,11653,73093,551367,591434,64759,24692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28717,-7821,-22936,831,12319,-2026,-31,911,-6187,-1404,-204,-2645,-19282,-20769,-9435,-7948,100,12.7,39.7,5.4,20.2,6.8,31.6,1.4,14.1,7.1,1.9,11.9,89.5,96,10.5,4,100,12.7,39.7,5.4,20.2,6.8,31.6,1.4,14.1,7.1,1.9,11.9,89.5,96,10.5,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,25,32,12,14,14,92,21,29,99,37,75,274,179,316,25,32,12,14,14,92,21,29,99,37,75,274,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,42.2,38.4,58.9,13.4,27.5,18.8,38.8,29.1,42.2,38.4,58.9,13.4,27.5,18.8,38.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"88","GOLD - COMMODITY EXCHANGE INC.","080212",2008-02-12,"088691","CMX","01","088",608654,69211,235755,34142,126330,45567,194404,11209,71888,48280,12328,80756,544248,583833,64407,24822,608654,69211,235755,34142,126330,45567,194404,11209,71888,48280,12328,80756,544248,583833,64407,24822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7471,-8841,-8889,827,1697,3471,-83,2470,-14689,4533,675,7662,-7119,-7601,-352,130,100,11.4,38.7,5.6,20.8,7.5,31.9,1.8,11.8,7.9,2,13.3,89.4,95.9,10.6,4.1,100,11.4,38.7,5.6,20.8,7.5,31.9,1.8,11.8,7.9,2,13.3,89.4,95.9,10.6,4.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,26,33,13,12,14,89,25,30,103,41,82,278,193,326,26,33,13,12,14,89,25,30,103,41,82,278,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,38.8,36.3,56.2,14,27.8,19.3,39.4,25.7,38.8,36.3,56.2,14,27.8,19.3,39.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"89","GOLD - COMMODITY EXCHANGE INC.","080219",2008-02-19,"088691","CMX","01","088",632515,71708,247492,35124,126413,47703,204387,11006,71779,47579,17087,85535,563814,607015,68701,25500,632515,71708,247492,35124,126413,47703,204387,11006,71779,47579,17087,85535,563814,607015,68701,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23860,2497,11737,983,84,2136,9983,-203,-110,-700,4759,4780,19567,23182,4294,678,100,11.3,39.1,5.6,20,7.5,32.3,1.7,11.3,7.5,2.7,13.5,89.1,96,10.9,4,100,11.3,39.1,5.6,20,7.5,32.3,1.7,11.3,7.5,2.7,13.5,89.1,96,10.9,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,25,35,11,13,14,96,27,30,111,42,77,289,194,343,25,35,11,13,14,96,27,30,111,42,77,289,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,38.4,36,56.1,13.8,26.7,19.2,38.7,25.3,38.4,36,56.1,13.8,26.7,19.2,38.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"90","GOLD - COMMODITY EXCHANGE INC.","080226",2008-02-26,"088691","CMX","01","088",646391,72523,249532,37253,128403,48316,201838,10136,73124,52827,22437,84653,570532,616599,75858,29792,646391,72523,249532,37253,128403,48316,201838,10136,73124,52827,22437,84653,570532,616599,75858,29792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13876,815,2040,2129,1990,613,-2549,-871,1345,5248,5350,-883,6718,9584,7158,4292,100,11.2,38.6,5.8,19.9,7.5,31.2,1.6,11.3,8.2,3.5,13.1,88.3,95.4,11.7,4.6,100,11.2,38.6,5.8,19.9,7.5,31.2,1.6,11.3,8.2,3.5,13.1,88.3,95.4,11.7,4.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,25,34,10,14,14,96,23,26,109,46,81,290,190,340,25,34,10,14,14,96,23,26,109,46,81,290,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,36.7,34.7,55,13.5,26.2,18.9,38.5,23.9,36.7,34.7,55,13.5,26.2,18.9,38.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"91","GOLD - COMMODITY EXCHANGE INC.","080304",2008-03-04,"088691","CMX","01","088",652339,65558,238074,39735,124573,53764,194949,12834,76591,47994,20631,97215,575806,623682,76533,28657,652339,65558,238074,39735,124573,53764,194949,12834,76591,47994,20631,97215,575806,623682,76533,28657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5948,-6965,-11458,2482,-3830,5448,-6888,2699,3467,-4833,-1806,12563,5273,7082,675,-1134,100,10,36.5,6.1,19.1,8.2,29.9,2,11.7,7.4,3.2,14.9,88.3,95.6,11.7,4.4,100,10,36.5,6.1,19.1,8.2,29.9,2,11.7,7.4,3.2,14.9,88.3,95.6,11.7,4.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,22,33,13,11,12,98,25,30,104,45,82,289,188,336,22,33,13,11,12,98,25,30,104,45,82,289,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,34.7,33.2,52.8,13,25.9,18.6,37.4,22.5,34.7,33.2,52.8,13,25.9,18.6,37.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
"92","GOLD - COMMODITY EXCHANGE INC.","080311",2008-03-11,"088691","CMX","01","088",653481,58746,238527,38864,121369,66140,192807,10687,74925,48905,18237,99251,579637,629137,73844,24344,653481,58746,238527,38864,121369,66140,192807,10687,74925,48905,18237,99251,579637,629137,73844,24344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,-6812,453,-871,-3204,12376,-2143,-2147,-1666,910,-2394,2036,3831,5455,-2690,-4313,100,9,36.5,5.9,18.6,10.1,29.5,1.6,11.5,7.5,2.8,15.2,88.7,96.3,11.3,3.7,100,9,36.5,5.9,18.6,10.1,29.5,1.6,11.5,7.5,2.8,15.2,88.7,96.3,11.3,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,16,26,14,11,12,97,22,34,103,39,77,275,177,317,16,26,14,11,12,97,22,34,103,39,77,275,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,35.3,32,53.7,12.5,27.3,18.5,38.3,21.7,35.3,32,53.7,12.5,27.3,18.5,38.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 100 TROY OUNCES)","N20","Combined"
