"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"65","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","070904",2007-09-04,"057642","CME","00","057",253578,20513,121128,95403,2299,1102,48970,15749,25615,12776,7908,29616,233995,203416,19583,50162,253578,20513,121128,95403,2299,1102,48970,15749,25615,12776,7908,29616,233995,203416,19583,50162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5134,-667,5683,792,-285,44,1473,-1996,357,1432,-532,628,4058,3900,1076,1235,100,8.1,47.8,37.6,0.9,0.4,19.3,6.2,10.1,5,3.1,11.7,92.3,80.2,7.7,19.8,100,8.1,47.8,37.6,0.9,0.4,19.3,6.2,10.1,5,3.1,11.7,92.3,80.2,7.7,19.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,49,115,14,NA,4,64,26,44,32,19,42,199,224,284,49,115,14,NA,4,64,26,44,32,19,42,199,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,15.9,36.3,22.5,24.4,15.5,36.2,21.3,24.4,15.9,36.3,22.5,24.4,15.5,36.2,21.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"66","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","070911",2007-09-11,"057642","CME","00","057",248039,22718,117325,95178,2726,1313,46859,16944,24719,13332,8473,24977,229096,196475,18942,51563,248039,22718,117325,95178,2726,1313,46859,16944,24719,13332,8473,24977,229096,196475,18942,51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5539,2205,-3804,-225,427,210,-2110,1195,-896,556,565,-4639,-4899,-6941,-640,1401,100,9.2,47.3,38.4,1.1,0.5,18.9,6.8,10,5.4,3.4,10.1,92.4,79.2,7.6,20.8,100,9.2,47.3,38.4,1.1,0.5,18.9,6.8,10,5.4,3.4,10.1,92.4,79.2,7.6,20.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,53,112,14,4,5,61,27,44,30,21,44,206,222,284,53,112,14,4,5,61,27,44,30,21,44,206,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,16,37,22.8,25.1,15.4,37,21.4,25.1,16,37,22.8,25.1,15.4,37,21.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"67","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","070918",2007-09-18,"057642","CME","00","057",252457,22811,115327,95615,3226,1133,44040,22066,27578,13461,5045,27419,232056,201793,20401,50664,252457,22811,115327,95615,3226,1133,44040,22066,27578,13461,5045,27419,232056,201793,20401,50664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,93,-1997,437,500,-180,-2820,5122,2859,129,-3428,2441,2960,5318,1458,-900,100,9,45.7,37.9,1.3,0.4,17.4,8.7,10.9,5.3,2,10.9,91.9,79.9,8.1,20.1,100,9,45.7,37.9,1.3,0.4,17.4,8.7,10.9,5.3,2,10.9,91.9,79.9,8.1,20.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,64,115,13,5,4,63,34,48,35,15,45,221,234,298,64,115,13,5,4,63,34,48,35,15,45,221,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,15.6,36.8,23,24.9,14.9,36.6,21.1,24.9,15.6,36.8,23,24.9,14.9,36.6,21.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"68","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","070925",2007-09-25,"057642","CME","00","057",269851,28218,121672,95538,3204,820,47394,21719,33131,13647,5506,27495,246244,213547,23608,56304,269851,28218,121672,95538,3204,820,47394,21719,33131,13647,5506,27495,246244,213547,23608,56304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17395,5407,6345,-77,-21,-313,3354,-347,5553,187,461,76,14188,11754,3207,5640,100,10.5,45.1,35.4,1.2,0.3,17.6,8,12.3,5.1,2,10.2,91.3,79.1,8.7,20.9,100,10.5,45.1,35.4,1.2,0.3,17.6,8,12.3,5.1,2,10.2,91.3,79.1,8.7,20.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,72,119,14,4,NA,68,34,52,32,18,46,238,240,308,72,119,14,4,NA,68,34,52,32,18,46,238,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,15.1,34.5,22.3,23.2,14.2,34.4,20.1,23.2,15.1,34.5,22.3,23.2,14.2,34.4,20.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"69","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071002",2007-10-02,"057642","CME","00","057",263747,28490,118661,95900,3269,942,45677,25373,32363,14430,4253,25354,243156,210215,20591,53532,263747,28490,118661,95900,3269,942,45677,25373,32363,14430,4253,25354,243156,210215,20591,53532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6105,272,-3011,362,64,121,-1717,3654,-768,782,-1253,-2140,-3088,-3333,-3017,-2772,100,10.8,45,36.4,1.2,0.4,17.3,9.6,12.3,5.5,1.6,9.6,92.2,79.7,7.8,20.3,100,10.8,45,36.4,1.2,0.4,17.3,9.6,12.3,5.5,1.6,9.6,92.2,79.7,7.8,20.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,65,114,13,5,NA,55,39,49,36,15,43,216,235,292,65,114,13,5,NA,55,39,49,36,15,43,216,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,35.9,22.1,24,13.7,35.8,19.4,24,15,35.9,22.1,24,13.7,35.8,19.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"70","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071009",2007-10-09,"057642","CME","00","057",247583,27611,110457,95432,3220,1166,42250,29617,28340,13255,3581,20231,228284,196612,19298,50971,247583,27611,110457,95432,3220,1166,42250,29617,28340,13255,3581,20231,228284,196612,19298,50971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16164,-879,-8204,-468,-49,225,-3427,4244,-4023,-1175,-672,-5124,-14871,-13603,-1293,-2561,100,11.2,44.6,38.5,1.3,0.5,17.1,12,11.4,5.4,1.4,8.2,92.2,79.4,7.8,20.6,100,11.2,44.6,38.5,1.3,0.5,17.1,12,11.4,5.4,1.4,8.2,92.2,79.4,7.8,20.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,56,108,14,5,4,52,51,47,29,20,42,202,240,294,56,108,14,5,4,52,51,47,29,20,42,202,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,14.1,38.1,21.3,25.5,13.5,38.1,20,25.5,14.1,38.1,21.3,25.5,13.5,38.1,20,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"71","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071016",2007-10-16,"057642","CME","00","057",248001,28037,111982,95640,3354,746,42571,30815,26470,13451,3678,21999,228914,199044,19087,48958,248001,28037,111982,95640,3354,746,42571,30815,26470,13451,3678,21999,228914,199044,19087,48958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,426,1525,208,134,-420,321,1198,-1871,197,97,1769,630,2432,-211,-2013,100,11.3,45.2,38.6,1.4,0.3,17.2,12.4,10.7,5.4,1.5,8.9,92.3,80.3,7.7,19.7,100,11.3,45.2,38.6,1.4,0.3,17.2,12.4,10.7,5.4,1.5,8.9,92.3,80.3,7.7,19.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,59,109,14,4,4,52,53,45,31,21,44,203,247,303,59,109,14,4,4,52,53,45,31,21,44,203,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,14.8,38,21.9,25.4,14.1,37.9,20.8,25.4,14.8,38,21.9,25.4,14.1,37.9,20.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"72","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071023",2007-10-23,"057642","CME","00","057",251894,28694,112670,97164,3493,830,44325,30478,26340,13214,4690,22646,233214,201147,18680,50747,251894,28694,112670,97164,3493,830,44325,30478,26340,13214,4690,22646,233214,201147,18680,50747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3893,658,688,1524,139,84,1754,-337,-130,-237,1012,647,4300,2104,-407,1789,100,11.4,44.7,38.6,1.4,0.3,17.6,12.1,10.5,5.2,1.9,9,92.6,79.9,7.4,20.1,100,11.4,44.7,38.6,1.4,0.3,17.6,12.1,10.5,5.2,1.9,9,92.6,79.9,7.4,20.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,60,111,14,4,4,56,52,45,24,26,41,197,250,302,60,111,14,4,4,56,52,45,24,26,41,197,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,14,37.8,20.8,25.3,12.9,37.7,18.9,25.3,14,37.8,20.8,25.3,12.9,37.7,18.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"73","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071030",2007-10-30,"057642","CME","00","057",250670,30984,110752,97673,3604,456,43189,34600,26474,13010,4380,21299,233085,201564,17585,49106,250670,30984,110752,97673,3604,456,43189,34600,26474,13010,4380,21299,233085,201564,17585,49106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1224,2290,-1918,509,111,-374,-1136,4121,134,-204,-310,-1347,-128,417,-1096,-1641,100,12.4,44.2,39,1.4,0.2,17.2,13.8,10.6,5.2,1.7,8.5,93,80.4,7,19.6,100,12.4,44.2,39,1.4,0.2,17.2,13.8,10.6,5.2,1.7,8.5,93,80.4,7,19.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,54,113,14,4,NA,45,62,42,27,24,41,184,254,301,54,113,14,4,NA,45,62,42,27,24,41,184,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,13.4,38.1,20.6,25.6,12.3,38.1,18.3,25.6,13.4,38.1,20.6,25.6,12.3,38.1,18.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"74","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071106",2007-11-06,"057642","CME","00","057",257575,35962,111788,97501,3129,444,40745,39124,24828,13891,4478,23209,236579,207000,20996,50575,257575,35962,111788,97501,3129,444,40745,39124,24828,13891,4478,23209,236579,207000,20996,50575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6905,4978,1036,-172,-475,-12,-2444,4525,-1646,881,98,1909,3494,5436,3411,1469,100,14,43.4,37.9,1.2,0.2,15.8,15.2,9.6,5.4,1.7,9,91.8,80.4,8.2,19.6,100,14,43.4,37.9,1.2,0.2,15.8,15.2,9.6,5.4,1.7,9,91.8,80.4,8.2,19.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,61,117,14,4,5,43,72,48,28,24,41,195,269,313,61,117,14,4,5,43,72,48,28,24,41,195,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,13.4,37.1,20.6,24.7,12.1,37,17.7,24.7,13.4,37.1,20.6,24.7,12.1,37,17.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"75","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071113",2007-11-13,"057642","CME","00","057",267911,37319,119187,97810,3251,191,40965,33487,26241,14232,3868,26214,242972,212440,24939,55471,267911,37319,119187,97810,3251,191,40965,33487,26241,14232,3868,26214,242972,212440,24939,55471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10336,1356,7399,309,123,-253,220,-5638,1413,341,-610,3006,6392,5440,3943,4896,100,13.9,44.5,36.5,1.2,0.1,15.3,12.5,9.8,5.3,1.4,9.8,90.7,79.3,9.3,20.7,100,13.9,44.5,36.5,1.2,0.1,15.3,12.5,9.8,5.3,1.4,9.8,90.7,79.3,9.3,20.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,69,123,13,4,NA,43,66,50,28,29,50,214,281,327,69,123,13,4,NA,43,66,50,28,29,50,214,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,13.8,35.6,20.9,23.8,12,35.5,17.4,23.8,13.8,35.6,20.9,23.8,12,35.5,17.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"76","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071120",2007-11-20,"057642","CME","00","057",263136,35226,116819,98602,3479,392,42262,35293,27714,13916,4574,20985,239096,209255,24040,53881,263136,35226,116819,98602,3479,392,42262,35293,27714,13916,4574,20985,239096,209255,24040,53881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4774,-2093,-2368,792,227,201,1297,1806,1473,-316,706,-5230,-3875,-3184,-899,-1590,100,13.4,44.4,37.5,1.3,0.1,16.1,13.4,10.5,5.3,1.7,8,90.9,79.5,9.1,20.5,100,13.4,44.4,37.5,1.3,0.1,16.1,13.4,10.5,5.3,1.7,8,90.9,79.5,9.1,20.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,72,126,13,4,4,38,69,51,30,22,42,209,278,322,72,126,13,4,4,38,69,51,30,22,42,209,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,13.8,36.5,21.1,24.4,12.3,36.3,17.6,24.4,13.8,36.5,21.1,24.4,12.3,36.3,17.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"77","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071127",2007-11-27,"057642","CME","00","057",259339,34689,116501,98605,3582,367,43677,34967,25624,13345,5109,20250,236558,206401,22782,52938,259339,34689,116501,98605,3582,367,43677,34967,25624,13345,5109,20250,236558,206401,22782,52938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3797,-538,-318,3,104,-24,1415,-326,-2090,-570,534,-734,-2539,-2854,-1258,-943,100,13.4,44.9,38,1.4,0.1,16.8,13.5,9.9,5.1,2,7.8,91.2,79.6,8.8,20.4,100,13.4,44.9,38,1.4,0.1,16.8,13.5,9.9,5.1,2,7.8,91.2,79.6,8.8,20.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,71,128,13,4,4,44,64,46,26,23,39,201,274,321,71,128,13,4,4,44,64,46,26,23,39,201,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,14,37.3,21,24.8,12.5,36.7,17.6,24.8,14,37.3,21,24.8,12.5,36.7,17.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"78","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071204",2007-12-04,"057642","CME","00","057",260606,35689,115346,99362,3503,208,44399,40644,23608,13130,3827,22173,238569,209311,22037,51296,260606,35689,115346,99362,3503,208,44399,40644,23608,13130,3827,22173,238569,209311,22037,51296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,1000,-1155,757,-79,-159,722,5677,-2016,-215,-1281,1923,2011,2909,-744,-1642,100,13.7,44.3,38.1,1.3,0.1,17,15.6,9.1,5,1.5,8.5,91.5,80.3,8.5,19.7,100,13.7,44.3,38.1,1.3,0.1,17,15.6,9.1,5,1.5,8.5,91.5,80.3,8.5,19.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,77,127,15,4,5,40,78,40,25,21,37,198,277,324,77,127,15,4,5,40,78,40,25,21,37,198,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,13.9,37,21.1,24.5,11.7,36.6,17,24.5,13.9,37,21.1,24.5,11.7,36.6,17,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"79","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071211",2007-12-11,"057642","CME","00","057",262209,31122,111676,99298,3884,420,46646,39311,25241,14048,4107,22869,239644,207508,22565,54701,262209,31122,111676,99298,3884,420,46646,39311,25241,14048,4107,22869,239644,207508,22565,54701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,-4567,-3670,-64,381,212,2247,-1333,1633,918,280,696,1075,-1802,528,3405,100,11.9,42.6,37.9,1.5,0.2,17.8,15,9.6,5.4,1.6,8.7,91.4,79.1,8.6,20.9,100,11.9,42.6,37.9,1.5,0.2,17.8,15,9.6,5.4,1.6,8.7,91.4,79.1,8.6,20.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,69,128,16,4,4,44,72,42,24,27,38,204,275,330,69,128,16,4,4,44,72,42,24,27,38,204,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,12.8,36.5,20,24.3,11.5,36.4,16.6,24.3,12.8,36.5,20,24.3,11.5,36.4,16.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"80","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071218",2007-12-18,"057642","CME","00","057",260724,29088,103939,98950,3906,645,45709,43061,27012,13850,4463,23833,239089,206860,21635,53864,260724,29088,103939,98950,3906,645,45709,43061,27012,13850,4463,23833,239089,206860,21635,53864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1485,-2033,-7736,-348,21,225,-937,3750,1772,-198,356,964,-555,-648,-930,-837,100,11.2,39.9,38,1.5,0.2,17.5,16.5,10.4,5.3,1.7,9.1,91.7,79.3,8.3,20.7,100,11.2,39.9,38,1.5,0.2,17.5,16.5,10.4,5.3,1.7,9.1,91.7,79.3,8.3,20.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,67,122,15,4,5,36,79,39,26,24,40,194,276,324,67,122,15,4,5,36,79,39,26,24,40,194,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,12.3,36.7,19,24.4,11.3,36.5,16.4,24.4,12.3,36.7,19,24.4,11.3,36.5,16.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"81","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071224",2007-12-24,"057642","CME","00","057",259105,28141,102268,99313,3849,664,46318,44065,26705,13207,3986,24199,238547,205736,20558,53369,259105,28141,102268,99313,3849,664,46318,44065,26705,13207,3986,24199,238547,205736,20558,53369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1618,-947,-1671,363,-57,19,609,1003,-307,-643,-477,366,-542,-1124,-1077,-495,100,10.9,39.5,38.3,1.5,0.3,17.9,17,10.3,5.1,1.5,9.3,92.1,79.4,7.9,20.6,100,10.9,39.5,38.3,1.5,0.3,17.9,17,10.3,5.1,1.5,9.3,92.1,79.4,7.9,20.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,69,125,15,4,5,36,77,40,25,25,38,194,277,324,69,125,15,4,5,36,77,40,25,25,38,194,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,11.4,37,18.1,24.6,10.8,36.8,15.9,24.6,11.4,37,18.1,24.6,10.8,36.8,15.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
"82","LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE","071231",2007-12-31,"057642","CME","00","057",260474,25941,102810,99409,4106,618,48294,42407,27120,14023,4505,25173,240578,206738,19896,53736,260474,25941,102810,99409,4106,618,48294,42407,27120,14023,4505,25173,240578,206738,19896,53736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,-2200,542,96,257,-46,1976,-1658,414,816,518,974,2031,1002,-662,367,100,10,39.5,38.2,1.6,0.2,18.5,16.3,10.4,5.4,1.7,9.7,92.4,79.4,7.6,20.6,100,10,39.5,38.2,1.6,0.2,18.5,16.3,10.4,5.4,1.7,9.7,92.4,79.4,7.6,20.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,70,131,15,4,4,45,65,43,27,27,41,201,281,328,70,131,15,4,4,45,65,43,27,27,41,201,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,12,36.9,18.7,24.5,11.3,36.6,16.3,24.5,12,36.9,18.7,24.5,11.3,36.6,16.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 40,000 POUNDS)","A20","Combined"
