"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"170","COCOA - ICE FUTURES U.S.","101130",2010-11-30,"073732","ICUS","01","073",139335,59265,72628,16424,4809,2719,25211,34026,11699,9430,1156,5098,129846,132136,9489,7199,113352,43422,50011,16854,4779,1403,23272,38586,5861,9323,1600,4171,104305,106410,9047,6942,25983,15843,22618,217,678,669,6520,21,1258,567,16,466,25541,25726,442,257,1955,622,493,-169,105,523,-448,752,110,492,-301,383,1512,2065,442,-110,100,42.5,52.1,11.8,3.5,2,18.1,24.4,8.4,6.8,0.8,3.7,93.2,94.8,6.8,5.2,100,38.3,44.1,14.9,4.2,1.2,20.5,34,5.2,8.2,1.4,3.7,92,93.9,8,6.1,100,61,87,0.8,2.6,2.6,25.1,0.1,4.8,2.2,0.1,1.8,98.3,99,1.7,1,167,34,39,16,6,13,28,41,21,24,8,16,126,122,166,33,36,16,5,13,27,42,21,24,9,16,124,119,51,18,27,4,NA,4,NA,NA,NA,7,NA,7,37,40,27.6,30.3,39.7,46.4,21.8,24,30,33,23.6,26.7,34.9,42.5,22.3,22.6,32,33.5,58.3,65.3,77.7,79,47.9,53,60.3,61.1,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"171","COCOA - ICE FUTURES U.S.","101207",2010-12-07,"073732","ICUS","01","073",146487,56765,82299,16946,4761,3386,31744,30158,12687,8933,551,6202,136663,140045,9824,6442,118739,39487,58011,17373,4719,1971,28787,33703,7875,8838,1169,5141,109472,112588,9268,6152,27747,17278,24288,268,737,720,6511,10,1258,721,9,436,27191,27457,556,290,7151,-2500,9671,523,-48,666,6533,-3868,988,-497,-604,1104,6817,7909,334,-758,100,38.8,56.2,11.6,3.3,2.3,21.7,20.6,8.7,6.1,0.4,4.2,93.3,95.6,6.7,4.4,100,33.3,48.9,14.6,4,1.7,24.2,28.4,6.6,7.4,1,4.3,92.2,94.8,7.8,5.2,100,62.3,87.5,1,2.7,2.6,23.5,0,4.5,2.6,0,1.6,98,99,2,1,172,32,40,16,6,12,33,38,27,24,11,16,134,123,172,31,36,17,5,12,32,39,27,22,14,16,133,119,49,18,26,NA,NA,5,4,NA,NA,9,NA,8,37,41,26.1,30.9,37.5,46.3,20.7,25.7,29.2,35.4,21.3,27.9,32.4,43.2,21.2,24.5,30.9,35.3,56.5,61.1,76.1,78.6,45.7,48.4,57.4,61.1,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"172","COCOA - ICE FUTURES U.S.","101214",2010-12-14,"073732","ICUS","01","073",146877,59026,85117,16414,5124,3396,30245,27174,12611,9362,732,5996,137051,140150,9827,6727,118473,41457,60365,16707,5067,2019,27647,31195,7232,9266,1331,4943,109271,112152,9202,6321,28404,17569,24752,362,712,722,6620,0,1358,697,2,452,27780,27998,625,407,391,2261,2818,-533,363,10,-1498,-2985,-76,429,180,-206,388,105,3,285,100,40.2,58,11.2,3.5,2.3,20.6,18.5,8.6,6.4,0.5,4.1,93.3,95.4,6.7,4.6,100,35,51,14.1,4.3,1.7,23.3,26.3,6.1,7.8,1.1,4.2,92.2,94.7,7.8,5.3,100,61.9,87.1,1.3,2.5,2.5,23.3,0,4.8,2.5,0,1.6,97.8,98.6,2.2,1.4,172,33,43,15,6,12,33,35,26,27,11,16,134,125,172,33,39,16,5,12,32,36,26,27,12,16,134,121,49,19,26,4,NA,5,4,0,NA,7,NA,8,39,41,27.3,30.9,38.5,46.6,20.3,24.6,28.5,34.1,22.3,28.1,33.4,44.1,20.8,22.9,30.3,34.2,56,60,75.3,77.7,45.2,47.3,56.6,60.6,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"173","COCOA - ICE FUTURES U.S.","101221",2010-12-21,"073732","ICUS","01","073",149065,60321,88170,16582,5015,3400,31137,26830,12386,9094,400,6707,139626,142908,9439,6157,120140,42278,62720,16721,4944,2084,27557,29744,8121,9024,1055,5569,111355,114237,8785,5904,28925,18043,25450,455,666,721,6493,0,1351,748,23,460,28272,28672,654,254,2188,1295,3053,168,-109,4,891,-344,-225,-269,-332,710,2576,2758,-388,-570,100,40.5,59.1,11.1,3.4,2.3,20.9,18,8.3,6.1,0.3,4.5,93.7,95.9,6.3,4.1,100,35.2,52.2,13.9,4.1,1.7,22.9,24.8,6.8,7.5,0.9,4.6,92.7,95.1,7.3,4.9,100,62.4,88,1.6,2.3,2.5,22.4,0,4.7,2.6,0.1,1.6,97.7,99.1,2.3,0.9,169,36,43,15,6,12,30,37,25,27,7,17,133,125,169,36,39,16,5,12,29,38,24,26,9,17,132,121,51,19,27,4,NA,5,5,0,NA,8,NA,8,40,42,27.4,31,38.6,46.8,19.7,24,28.1,33.5,22.5,29.3,33.4,44.6,19.5,22.8,28.9,33.5,53.5,60.1,72.5,77.8,43.5,46.4,54,60,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"174","COCOA - ICE FUTURES U.S.","101228",2010-12-28,"073732","ICUS","01","073",151552,59375,90663,16348,5310,3239,31996,25933,13002,9570,574,7489,141018,146211,10534,5341,122150,41195,64803,16442,5205,1965,28547,29178,8406,9433,1167,6266,112255,116991,9895,5159,29402,18179,25860,458,657,722,6693,0,1351,800,70,559,28762,29220,639,182,2486,-946,2493,-234,295,-162,859,-897,616,476,174,782,1391,3303,1095,-816,100,39.2,59.8,10.8,3.5,2.1,21.1,17.1,8.6,6.3,0.4,4.9,93,96.5,7,3.5,100,33.7,53.1,13.5,4.3,1.6,23.4,23.9,6.9,7.7,1,5.1,91.9,95.8,8.1,4.2,100,61.8,88,1.6,2.2,2.5,22.8,0,4.6,2.7,0.2,1.9,97.8,99.4,2.2,0.6,177,35,42,15,6,12,34,35,29,27,12,19,143,128,177,35,38,16,5,12,33,36,29,25,15,19,143,124,53,19,28,4,NA,5,5,0,NA,9,NA,8,40,44,26.3,30.9,37.3,46.6,19.2,23.9,27.3,34,21.5,29.5,31.7,44.3,18.9,23.2,28.2,33.7,53.5,60,72.2,77.3,43.6,46.1,53.7,59.5,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"175","COCOA - ICE FUTURES U.S.","110104",2011-01-04,"073732","ICUS","01","073",155402,61141,93994,17094,4869,2621,34509,26628,12354,9361,863,7999,145079,149328,10323,6074,124031,42120,66375,16991,4778,1406,29561,28379,9252,9183,2246,5789,114302,118225,9728,5805,31372,19021,27618,569,557,749,6699,0,1351,1632,71,756,30777,31103,595,269,3850,1766,3330,746,-441,-618,2514,695,-648,-209,289,510,4061,3117,-211,733,100,39.3,60.5,11,3.1,1.7,22.2,17.1,7.9,6,0.6,5.1,93.4,96.1,6.6,3.9,100,34,53.5,13.7,3.9,1.1,23.8,22.9,7.5,7.4,1.8,4.7,92.2,95.3,7.8,4.7,100,60.6,88,1.8,1.8,2.4,21.4,0,4.3,5.2,0.2,2.4,98.1,99.1,1.9,0.9,177,35,42,16,4,8,32,38,26,27,12,21,138,128,176,35,36,16,NA,8,31,39,26,28,12,21,137,122,54,19,29,5,NA,5,5,0,NA,6,5,9,42,46,27.3,32.3,37.9,47.7,19.3,24,27.2,33.8,22.7,31.1,32.8,45.6,18.3,23.5,27.4,33.8,50.9,60.1,70,76.4,41.2,45,53,57.7,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"176","COCOA - ICE FUTURES U.S.","110111",2011-01-11,"073732","ICUS","01","073",157718,62792,92278,17126,4842,2875,33336,28128,12546,9253,624,8904,146830,150196,10888,7521,125952,43536,64410,16945,4747,1665,28181,29708,9614,9172,2003,6523,115636,118670,10316,7282,31765,19256,27869,570,484,821,6735,0,1351,1591,131,870,31194,31526,572,240,2316,1651,-1715,32,-27,254,-1173,1500,191,-108,-239,905,1751,868,564,1447,100,39.8,58.5,10.9,3.1,1.8,21.1,17.8,8,5.9,0.4,5.6,93.1,95.2,6.9,4.8,100,34.6,51.1,13.5,3.8,1.3,22.4,23.6,7.6,7.3,1.6,5.2,91.8,94.2,8.2,5.8,100,60.6,87.7,1.8,1.5,2.6,21.2,0,4.3,5,0.4,2.7,98.2,99.2,1.8,0.8,170,35,42,16,4,10,28,37,23,24,14,22,132,128,169,35,35,16,NA,10,27,38,23,26,15,22,131,121,57,19,30,5,NA,5,5,0,NA,7,7,11,44,49,26.9,31.8,38,46.4,18.9,23.2,27.3,32.9,22.5,30.6,33.4,45.2,18.4,22.8,27.3,32.3,51.1,59.4,70.1,75.6,41.5,44.5,53.2,57.1,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"177","COCOA - ICE FUTURES U.S.","110118",2011-01-18,"073732","ICUS","01","073",157659,59149,92244,18750,5199,3536,34413,26521,13285,8849,778,9091,147072,150654,10587,7005,124881,39701,63832,18504,4872,2386,29935,28746,9710,8689,2412,6192,115117,118149,9765,6733,32778,19447,28412,576,657,820,6703,0,1351,1841,47,1217,31956,32505,822,273,-59,-3643,-34,1624,357,661,1077,-1607,740,-404,154,187,242,457,-301,-516,100,37.5,58.5,11.9,3.3,2.2,21.8,16.8,8.4,5.6,0.5,5.8,93.3,95.6,6.7,4.4,100,31.8,51.1,14.8,3.9,1.9,24,23,7.8,7,1.9,5,92.2,94.6,7.8,5.4,100,59.3,86.7,1.8,2,2.5,20.4,0,4.1,5.6,0.1,3.7,97.5,99.2,2.5,0.8,174,33,41,18,5,12,35,33,27,27,10,21,140,126,173,33,36,18,4,12,33,35,27,25,12,21,139,121,56,18,30,5,NA,5,5,0,NA,10,NA,10,42,48,26,31.8,36.9,46.2,18.6,24.3,27.3,34.2,21.8,30.9,32.2,44.8,18.9,24.1,28.3,34,50.3,55.5,69.5,71.1,41.5,41.7,51.2,54.2,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"178","COCOA - ICE FUTURES U.S.","110125",2011-01-25,"073732","ICUS","01","073",173958,65171,108382,18440,5016,6065,33677,18311,18146,9234,1214,13290,164024,170425,9934,3533,136540,38205,79068,18381,4609,4591,33444,18636,13638,9198,3009,9933,127391,133485,9149,3055,37418,26967,29314,247,594,1286,1036,478,3705,2143,313,1250,36633,36940,785,478,16299,6023,16138,-310,-183,2529,-736,-8210,4861,385,437,4200,16952,19771,-653,-3472,100,37.5,62.3,10.6,2.9,3.5,19.4,10.5,10.4,5.3,0.7,7.6,94.3,98,5.7,2,100,28,57.9,13.5,3.4,3.4,24.5,13.6,10,6.7,2.2,7.3,93.3,97.8,6.7,2.2,100,72.1,78.3,0.7,1.6,3.4,2.8,1.3,9.9,5.7,0.8,3.3,97.9,98.7,2.1,1.3,183,32,40,18,4,12,51,28,30,23,16,21,158,120,182,31,36,18,NA,11,50,29,30,23,16,21,156,115,59,18,30,5,4,5,4,NA,NA,9,5,10,44,49,27,36.8,36.1,49.2,16.5,21.3,23.7,30.8,20,36.1,30.9,48.4,17.4,28.9,26.4,38.8,58.6,48.2,75.1,69.4,36.7,30.2,44,39.2,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"179","COCOA - ICE FUTURES U.S.","110201",2011-02-01,"073732","ICUS","01","073",189768,65310,115003,19764,4946,5878,36004,16974,24197,9031,1279,15011,175194,183287,14574,6481,143512,30377,83599,18980,4530,4526,39698,14348,15594,8924,3228,11765,129862,137590,13650,5922,46256,34934,31405,944,575,1192,1141,7460,3769,2221,165,1132,45332,45698,924,559,15810,139,6621,1323,-70,-187,2327,-1337,6051,-203,65,1720,11170,12863,4640,2948,100,34.4,60.6,10.4,2.6,3.1,19,8.9,12.8,4.8,0.7,7.9,92.3,96.6,7.7,3.4,100,21.2,58.3,13.2,3.2,3.2,27.7,10,10.9,6.2,2.2,8.2,90.5,95.9,9.5,4.1,100,75.5,67.9,2,1.2,2.6,2.5,16.1,8.1,4.8,0.4,2.4,98,98.8,2,1.2,190,33,42,18,4,14,59,25,33,21,16,22,167,125,189,32,39,18,NA,13,59,25,33,21,17,22,165,121,60,17,32,6,NA,5,4,NA,NA,10,4,10,44,51,28.5,39,37.6,50.1,15.4,20.3,21.7,29.6,20.9,35.7,30.3,47.1,16.8,32,25.7,41.6,60.7,56.6,78,74.8,40.2,35.3,49,46.7,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"180","COCOA - ICE FUTURES U.S.","110208",2011-02-08,"073732","ICUS","01","073",171888,63828,113737,21123,5010,4121,37304,18488,13127,8177,1234,9778,157457,165495,14431,6394,123364,29171,81321,18131,4528,2873,39806,13491,5534,8139,3379,6346,110000,117471,13365,5893,48524,34656,32417,3079,568,1162,1310,8809,3781,2358,175,1112,47458,48023,1066,501,-17880,-1483,-1266,1360,64,-1757,1300,1514,-11070,-854,-45,-5233,-17737,-17793,-143,-87,100,37.1,66.2,12.3,2.9,2.4,21.7,10.8,7.6,4.8,0.7,5.7,91.6,96.3,8.4,3.7,100,23.6,65.9,14.7,3.7,2.3,32.3,10.9,4.5,6.6,2.7,5.1,89.2,95.2,10.8,4.8,100,71.4,66.8,6.3,1.2,2.4,2.7,18.2,7.8,4.9,0.4,2.3,97.8,99,2.2,1,179,32,39,18,6,15,56,25,25,19,13,20,156,114,179,32,36,18,5,12,57,24,25,18,15,20,155,109,64,18,32,8,NA,6,5,NA,NA,11,4,10,49,51,29.7,40.6,40.3,54.1,17.4,21.5,24.2,32,21.2,40.2,32.1,53.3,19,34.3,28.6,46.3,56.7,57.3,74.8,74.8,37.1,36.3,48.6,47.7,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"181","COCOA - ICE FUTURES U.S.","110215",2011-02-15,"073732","ICUS","01","073",168421,59803,111480,21672,5261,3131,39726,18790,12594,8290,1501,10115,155331,162872,13090,5549,117486,23825,78249,18541,4776,1864,42460,12961,4661,7906,3516,6363,105621,112391,11865,5095,50935,35979,33231,3220,574,1178,1548,10111,3650,2482,83,1653,49710,50481,1224,454,-3467,-4024,-2257,549,251,-990,2422,302,-533,113,266,338,-2126,-2623,-1341,-844,100,35.5,66.2,12.9,3.1,1.9,23.6,11.2,7.5,4.9,0.9,6,92.2,96.7,7.8,3.3,100,20.3,66.6,15.8,4.1,1.6,36.1,11,4,6.7,3,5.4,89.9,95.7,10.1,4.3,100,70.6,65.2,6.3,1.1,2.3,3,19.9,7.2,4.9,0.2,3.2,97.6,99.1,2.4,0.9,185,30,37,17,7,13,61,26,24,21,14,22,159,115,184,27,34,17,6,10,62,25,24,17,19,22,155,109,65,17,32,8,NA,6,6,NA,NA,12,NA,10,49,52,30.1,40.6,40.1,54.1,18.4,21.9,25.3,32.7,21.9,40.1,32,53.7,20.5,36.2,30.6,49.2,55.5,56.2,73.2,73.6,38.2,37.1,49.2,48.5,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"182","COCOA - ICE FUTURES U.S.","110222",2011-02-22,"073732","ICUS","01","073",171565,58777,112596,22688,7200,3133,42597,18953,9802,8317,1414,11541,156855,164639,14710,6926,119823,22456,78453,19670,6454,1867,42591,11286,4587,7680,3296,7512,106363,113455,13460,6369,51742,36322,34143,3091,819,1193,1418,9079,3804,2818,299,1847,50492,51184,1250,558,3144,-1026,1116,1016,1939,2,2871,163,-2792,27,-87,1425,1524,1767,1620,1377,100,34.3,65.6,13.2,4.2,1.8,24.8,11,5.7,4.8,0.8,6.7,91.4,96,8.6,4,100,18.7,65.5,16.4,5.4,1.6,35.5,9.4,3.8,6.4,2.8,6.3,88.8,94.7,11.2,5.3,100,70.2,66,6,1.6,2.3,2.7,17.5,7.4,5.4,0.6,3.6,97.6,98.9,2.4,1.1,176,31,37,17,7,11,62,18,23,23,11,20,158,103,174,27,35,17,5,9,63,17,23,22,12,20,153,98,66,18,33,8,4,6,5,NA,NA,10,4,10,47,56,27.5,38.7,37.5,52.3,18.2,23.2,24.9,34.1,20,38.4,29.6,53.3,19.9,35.8,29.5,49.8,56,53.7,71.6,71.1,37.8,34.5,47.3,45.6,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"183","COCOA - ICE FUTURES U.S.","110301",2011-03-01,"073732","ICUS","01","073",179942,59072,114342,23867,8675,3145,45401,18595,12802,7720,2708,12184,164190,172450,15752,7492,126601,23044,78939,20766,7760,1927,44792,11631,6843,6791,4552,8019,112183,119671,14418,6930,53342,36028,35404,3107,921,1212,1370,7725,5198,3097,324,1996,52008,52780,1334,562,8377,294,1746,1179,1475,11,2804,-358,3000,-597,1294,643,7335,7811,1042,566,100,32.8,63.5,13.3,4.8,1.7,25.2,10.3,7.1,4.3,1.5,6.8,91.2,95.8,8.8,4.2,100,18.2,62.4,16.4,6.1,1.5,35.4,9.2,5.4,5.4,3.6,6.3,88.6,94.5,11.4,5.5,100,67.5,66.4,5.8,1.7,2.3,2.6,14.5,9.7,5.8,0.6,3.7,97.5,98.9,2.5,1.1,188,32,39,17,7,9,63,20,23,21,20,21,161,112,186,27,37,16,7,7,63,20,22,21,20,21,155,107,69,21,33,10,NA,6,5,NA,NA,9,5,10,51,56,28.3,38.1,38.2,51.3,18.1,22.5,24.9,32.8,19.8,36.4,30,51,19.7,34,29.3,46.5,56.4,51.8,71.3,68.7,35,30.4,43.1,41.3,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"184","COCOA - ICE FUTURES U.S.","110308",2011-03-08,"073732","ICUS","01","073",186048,57021,115981,24298,8652,3142,48987,20164,15398,7985,2337,12617,169447,178291,16601,7757,131867,20744,80922,21328,7323,1762,48378,13130,9184,6946,4167,8215,116559,124703,15309,7164,54181,36277,35060,3092,1452,1257,1338,7763,5485,3134,265,2307,52889,53588,1292,593,6106,-2051,1639,431,-22,-3,3586,1569,2596,265,-371,433,5257,5841,849,265,100,30.6,62.3,13.1,4.7,1.7,26.3,10.8,8.3,4.3,1.3,6.8,91.1,95.8,8.9,4.2,100,15.7,61.4,16.2,5.6,1.3,36.7,10,7,5.3,3.2,6.2,88.4,94.6,11.6,5.4,100,67,64.7,5.7,2.7,2.3,2.5,14.3,10.1,5.8,0.5,4.3,97.6,98.9,2.4,1.1,190,31,39,17,5,8,70,16,21,23,18,22,165,107,188,26,38,17,4,6,70,16,20,23,19,22,159,103,72,22,33,10,NA,6,5,NA,NA,7,10,11,54,58,27.9,38.5,37,51.3,17.1,22.3,23.5,32.4,19.8,35.7,29.5,50.6,18.4,32.6,27.5,45,55.8,50.9,70.3,66.4,34.3,29.7,42.2,39.7,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"185","COCOA - ICE FUTURES U.S.","110315",2011-03-15,"073732","ICUS","01","073",184959,62603,112415,23497,8977,3022,43832,22137,14594,7489,1206,15463,170500,177813,14459,7146,127042,23255,76064,20454,7276,1672,43200,14243,9028,6979,3055,9190,113779,120529,13264,6514,57917,39348,36351,3155,1811,1239,1163,8426,5034,3072,712,3711,56722,57285,1195,632,-1089,5582,-3567,-800,324,-120,-5156,1974,-804,-496,-1132,2846,1053,-478,-2142,-611,100,33.8,60.8,12.7,4.9,1.6,23.7,12,7.9,4,0.7,8.4,92.2,96.1,7.8,3.9,100,18.3,59.9,16.1,5.7,1.3,34,11.2,7.1,5.5,2.4,7.2,89.6,94.9,10.4,5.1,100,67.9,62.8,5.4,3.1,2.1,2,14.5,8.7,5.3,1.2,6.4,97.9,98.9,2.1,1.1,173,30,40,17,5,10,57,17,20,21,13,22,149,106,171,26,37,16,5,8,56,18,19,24,10,22,144,100,70,24,34,10,NA,6,4,NA,NA,5,9,11,55,57,28.7,38.1,37.4,50.2,17.1,21.7,23.6,31.6,19.7,35.2,29.5,49.8,18.2,30.5,27.4,42.7,54.6,49.5,68.1,63.8,33.5,28.9,41.7,38.5,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"186","COCOA - ICE FUTURES U.S.","110322",2011-03-22,"073732","ICUS","01","073",183730,64286,109506,23153,9123,2880,40362,23498,15406,7317,1247,16313,169716,177972,14014,5758,123869,23520,72227,20081,7203,1574,39763,15284,10183,6507,2862,9308,110935,118641,12933,5228,59861,40765,37279,3204,2051,1175,921,8536,4901,3067,643,4748,58781,59331,1081,531,-1229,1682,-2909,-345,146,-142,-3470,1361,812,-172,42,850,-784,158,-445,-1388,100,35,59.6,12.6,5,1.6,22,12.8,8.4,4,0.7,8.9,92.4,96.9,7.6,3.1,100,19,58.3,16.2,5.8,1.3,32.1,12.3,8.2,5.3,2.3,7.5,89.6,95.8,10.4,4.2,100,68.1,62.3,5.4,3.4,2,1.5,14.3,8.2,5.1,1.1,7.9,98.2,99.1,1.8,0.9,167,30,40,18,5,9,53,16,18,16,16,23,145,102,165,26,37,17,5,7,53,16,17,19,13,22,140,95,72,26,34,10,NA,6,4,NA,NA,5,11,12,58,59,30.6,39.8,39.3,52.2,18.3,23.4,24.1,33.3,21.3,37.5,30.2,52.5,18.6,31.6,27.2,45.1,55.5,48.5,68.3,62.2,34.5,29.5,42.7,39.4,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
