"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"235","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","101207",2010-12-07,"085692","CMX","01","085",157851,8822,80243,51466,12330,8832,45906,13249,7728,7661,13885,8494,138908,144761,18943,13089,157851,8822,80243,51466,12330,8832,45906,13249,7728,7661,13885,8494,138908,144761,18943,13089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9460,161,8343,843,1049,-603,5026,-578,598,757,1037,-798,5984,9048,3476,412,100,5.6,50.8,32.6,7.8,5.6,29.1,8.4,4.9,4.9,8.8,5.4,88,91.7,12,8.3,100,5.6,50.8,32.6,7.8,5.6,29.1,8.4,4.9,4.9,8.8,5.4,88,91.7,12,8.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,20,30,16,8,11,54,17,10,13,45,22,136,119,194,20,30,16,8,11,54,17,10,13,45,22,136,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,39,42.1,50.4,26.9,37.5,40.2,45.8,27.9,39,42.1,50.4,26.9,37.5,40.2,45.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"236","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","101214",2010-12-14,"085692","CMX","01","085",163783,8782,81616,50903,12893,10333,49597,13400,7504,8690,14619,9391,145200,149756,18583,14027,163783,8782,81616,50903,12893,10333,49597,13400,7504,8690,14619,9391,145200,149756,18583,14027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5932,-40,1372,-563,563,1501,3691,151,-224,1029,733,898,6292,4994,-360,938,100,5.4,49.8,31.1,7.9,6.3,30.3,8.2,4.6,5.3,8.9,5.7,88.7,91.4,11.3,8.6,100,5.4,49.8,31.1,7.9,6.3,30.3,8.2,4.6,5.3,8.9,5.7,88.7,91.4,11.3,8.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,19,30,15,8,13,58,17,10,18,42,24,145,117,199,19,30,15,8,13,58,17,10,18,42,24,145,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,39.3,41.4,50.5,26.5,37.6,39.4,45.3,27.5,39.3,41.4,50.5,26.5,37.6,39.4,45.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"237","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","101221",2010-12-21,"085692","CMX","01","085",166686,8135,81498,51251,13566,12060,51615,13011,7440,8189,14630,9746,148437,151951,18249,14735,166686,8135,81498,51251,13566,12060,51615,13011,7440,8189,14630,9746,148437,151951,18249,14735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903,-646,-118,348,673,1727,2018,-389,-64,-501,11,355,3237,2195,-334,708,100,4.9,48.9,30.7,8.1,7.2,31,7.8,4.5,4.9,8.8,5.8,89.1,91.2,10.9,8.8,100,4.9,48.9,30.7,8.1,7.2,31,7.8,4.5,4.9,8.8,5.8,89.1,91.2,10.9,8.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,18,35,16,8,14,57,16,12,16,44,23,142,126,203,18,35,16,8,14,57,16,12,16,44,23,142,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,38.2,41.8,49.5,26.3,36.4,38.9,44.5,27.3,38.2,41.8,49.5,26.3,36.4,38.9,44.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"238","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","101228",2010-12-28,"085692","CMX","01","085",167555,7296,80336,51517,13578,12415,53134,14029,7343,8703,16006,9497,149905,153204,17651,14352,167555,7296,80336,51517,13578,12415,53134,14029,7343,8703,16006,9497,149905,153204,17651,14352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,-840,-1162,265,12,355,1519,1018,-97,514,1376,-249,1468,1253,-598,-384,100,4.4,47.9,30.7,8.1,7.4,31.7,8.4,4.4,5.2,9.6,5.7,89.5,91.4,10.5,8.6,100,4.4,47.9,30.7,8.1,7.4,31.7,8.4,4.4,5.2,9.6,5.7,89.5,91.4,10.5,8.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,16,31,17,7,13,60,18,13,21,41,21,146,120,206,16,31,17,7,13,60,18,13,21,41,21,146,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,35.2,42,47.9,26.4,34.2,39,43.7,27.5,35.2,42,47.9,26.4,34.2,39,43.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"239","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110104",2011-01-04,"085692","CMX","01","085",166551,7225,80502,51262,12891,11347,52984,15448,7590,8874,14797,10126,149408,152701,17143,13850,166551,7225,80502,51262,12891,11347,52984,15448,7590,8874,14797,10126,149408,152701,17143,13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1004,-71,166,-255,-687,-1068,-150,1419,247,171,-1209,629,-497,-503,-507,-502,100,4.3,48.3,30.8,7.7,6.8,31.8,9.3,4.6,5.3,8.9,6.1,89.7,91.7,10.3,8.3,100,4.3,48.3,30.8,7.7,6.8,31.8,9.3,4.6,5.3,8.9,6.1,89.7,91.7,10.3,8.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,19,33,16,7,13,62,20,12,20,47,21,147,127,212,19,33,16,7,13,62,20,12,20,47,21,147,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,35.8,41.6,48.3,26.7,34.8,38.8,43.9,27.7,35.8,41.6,48.3,26.7,34.8,38.8,43.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"240","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110111",2011-01-11,"085692","CMX","01","085",165801,7996,80916,49585,12802,10433,53059,16979,7599,8469,14444,10020,147161,153193,18640,12608,165801,7996,80916,49585,12802,10433,53059,16979,7599,8469,14444,10020,147161,153193,18640,12608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-750,771,414,-1677,-89,-914,75,1531,9,-405,-353,-106,-2247,492,1496,-1243,100,4.8,48.8,29.9,7.7,6.3,32,10.2,4.6,5.1,8.7,6,88.8,92.4,11.2,7.6,100,4.8,48.8,29.9,7.7,6.3,32,10.2,4.6,5.1,8.7,6,88.8,92.4,11.2,7.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,19,32,16,7,13,66,21,17,19,42,21,155,126,213,19,32,16,7,13,66,21,17,19,42,21,155,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,36.9,40.5,49.1,26.5,35.8,38.2,45,27.2,36.9,40.5,49.1,26.5,35.8,38.2,45,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"241","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110118",2011-01-18,"085692","CMX","01","085",166217,8493,78340,48756,13142,10141,54289,17998,8792,8216,14318,9651,148338,152382,17878,13835,166217,8493,78340,48756,13142,10141,54289,17998,8792,8216,14318,9651,148338,152382,17878,13835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,497,-2576,-829,340,-292,1230,1019,1193,-253,-126,-369,1177,-811,-761,1227,100,5.1,47.1,29.3,7.9,6.1,32.7,10.8,5.3,4.9,8.6,5.8,89.2,91.7,10.8,8.3,100,5.1,47.1,29.3,7.9,6.1,32.7,10.8,5.3,4.9,8.6,5.8,89.2,91.7,10.8,8.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,21,33,16,7,12,68,22,21,18,41,18,156,129,217,21,33,16,7,12,68,22,21,18,41,18,156,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,35.3,39.3,47.7,26,34,37.5,43.4,26.2,35.3,39.3,47.7,26,34,37.5,43.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"242","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110125",2011-01-25,"085692","CMX","01","085",156145,8878,72801,48770,12341,9581,45774,17615,8319,8187,12434,8273,137782,141364,18363,14780,156145,8878,72801,48770,12341,9581,45774,17615,8319,8187,12434,8273,137782,141364,18363,14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10072,384,-5539,14,-801,-560,-8515,-383,-473,-29,-1884,-1378,-10557,-11018,485,946,100,5.7,46.6,31.2,7.9,6.1,29.3,11.3,5.3,5.2,8,5.3,88.2,90.5,11.8,9.5,100,5.7,46.6,31.2,7.9,6.1,29.3,11.3,5.3,5.2,8,5.3,88.2,90.5,11.8,9.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,19,31,16,8,13,55,25,16,17,38,19,139,127,202,19,31,16,8,13,55,25,16,17,38,19,139,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,34.9,41.4,47.2,27.1,33.2,39.1,43,27.4,34.9,41.4,47.2,27.1,33.2,39.1,43,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"243","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110201",2011-02-01,"085692","CMX","01","085",160639,7544,72462,49369,12512,10695,49583,17543,8541,7723,15052,8683,142138,145488,18501,15151,160639,7544,72462,49369,12512,10695,49583,17543,8541,7723,15052,8683,142138,145488,18501,15151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4494,-1334,-340,599,171,1114,3809,-72,222,-464,2618,410,4356,4124,138,370,100,4.7,45.1,30.7,7.8,6.7,30.9,10.9,5.3,4.8,9.4,5.4,88.5,90.6,11.5,9.4,100,4.7,45.1,30.7,7.8,6.7,30.9,10.9,5.3,4.8,9.4,5.4,88.5,90.6,11.5,9.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,16,30,16,7,14,63,24,18,18,53,23,150,140,222,16,30,16,7,14,63,24,18,18,53,23,150,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,34.1,40.7,46.6,26.7,32.8,38.6,42.4,27.1,34.1,40.7,46.6,26.7,32.8,38.6,42.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"244","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110208",2011-02-08,"085692","CMX","01","085",162680,8071,77076,49309,13439,10669,54743,18153,4524,8344,15474,8592,144252,147927,18429,14753,162680,8071,77076,49309,13439,10669,54743,18153,4524,8344,15474,8592,144252,147927,18429,14753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,526,4615,-60,927,-26,5160,610,-4017,621,422,-91,2113,2439,-72,-398,100,5,47.4,30.3,8.3,6.6,33.7,11.2,2.8,5.1,9.5,5.3,88.7,90.9,11.3,9.1,100,5,47.4,30.3,8.3,6.6,33.7,11.2,2.8,5.1,9.5,5.3,88.7,90.9,11.3,9.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,17,29,17,9,15,68,23,17,18,47,20,153,133,220,17,29,17,9,15,68,23,17,18,47,20,153,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,36.3,39.2,49.1,26,34.7,37.4,44.2,26.3,36.3,39.2,49.1,26,34.7,37.4,44.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"245","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110215",2011-02-15,"085692","CMX","01","085",159897,8566,77637,48378,12885,12170,50917,17072,3998,8789,13595,8419,141237,145776,18659,14120,159897,8566,77637,48378,12885,12170,50917,17072,3998,8789,13595,8419,141237,145776,18659,14120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2784,496,561,-931,-554,1501,-3826,-1081,-526,445,-1879,-173,-3014,-2151,230,-632,100,5.4,48.6,30.3,8.1,7.6,31.8,10.7,2.5,5.5,8.5,5.3,88.3,91.2,11.7,8.8,100,5.4,48.6,30.3,8.1,7.6,31.8,10.7,2.5,5.5,8.5,5.3,88.3,91.2,11.7,8.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,19,29,17,9,14,61,25,15,21,41,22,151,128,212,19,29,17,9,14,61,25,15,21,41,22,151,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,35.3,40.1,48.7,26.1,33.8,37.6,44.1,26.3,35.3,40.1,48.7,26.1,33.8,37.6,44.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"246","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110222",2011-02-22,"085692","CMX","01","085",152274,8867,74912,49347,11745,12057,44905,20712,4048,8904,9867,7280,135408,140621,16866,11652,152274,8867,74912,49347,11745,12057,44905,20712,4048,8904,9867,7280,135408,140621,16866,11652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7623,301,-2725,969,-1140,-113,-6012,3640,50,115,-3728,-1139,-5829,-5155,-1794,-2468,100,5.8,49.2,32.4,7.7,7.9,29.5,13.6,2.7,5.8,6.5,4.8,88.9,92.3,11.1,7.7,100,5.8,49.2,32.4,7.7,7.9,29.5,13.6,2.7,5.8,6.5,4.8,88.9,92.3,11.1,7.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,19,26,19,8,15,56,30,16,25,33,22,148,126,204,19,26,19,8,15,56,30,16,25,33,22,148,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,37.5,42,51.3,27.1,35.1,39.2,45.4,27.4,37.5,42,51.3,27.1,35.1,39.2,45.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"247","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110301",2011-03-01,"085692","CMX","01","085",147682,9356,74803,49127,11634,11679,42879,17172,3861,7441,6529,7161,131504,132839,16178,14843,147682,9356,74803,49127,11634,11679,42879,17172,3861,7441,6529,7161,131504,132839,16178,14843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4591,489,-110,-220,-111,-378,-2026,-3540,-187,-1463,-3338,-119,-3904,-7783,-687,3191,100,6.3,50.7,33.3,7.9,7.9,29,11.6,2.6,5,4.4,4.8,89,89.9,11,10.1,100,6.3,50.7,33.3,7.9,7.9,29,11.6,2.6,5,4.4,4.8,89,89.9,11,10.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,19,23,18,6,13,45,31,16,18,31,20,132,112,180,19,23,18,6,13,45,31,16,18,31,20,132,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,39.4,43.2,53.1,28.1,36.9,40.5,47.4,28.3,39.4,43.2,53.1,28.1,36.9,40.5,47.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"248","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110308",2011-03-08,"085692","CMX","01","085",141912,8828,72196,49180,11744,9680,40875,18601,3564,8228,6192,5390,125745,127367,16167,14545,141912,8828,72196,49180,11744,9680,40875,18601,3564,8228,6192,5390,125745,127367,16167,14545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5770,-528,-2606,53,110,-1999,-2004,1429,-297,787,-337,-1771,-5759,-5471,-11,-299,100,6.2,50.9,34.7,8.3,6.8,28.8,13.1,2.5,5.8,4.4,3.8,88.6,89.8,11.4,10.2,100,6.2,50.9,34.7,8.3,6.8,28.8,13.1,2.5,5.8,4.4,3.8,88.6,89.8,11.4,10.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,19,23,19,7,12,39,36,17,21,27,17,128,114,179,19,23,19,7,12,39,36,17,21,27,17,128,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,39.3,44.1,52.7,29.1,37.2,41.8,48.2,29.1,39.3,44.1,52.7,29.1,37.2,41.8,48.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"249","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110315",2011-03-15,"085692","CMX","01","085",134871,9411,69352,48053,10616,8989,38541,14738,2865,7652,8093,4627,120138,119280,14733,15590,134871,9411,69352,48053,10616,8989,38541,14738,2865,7652,8093,4627,120138,119280,14733,15590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7041,583,-2844,-1127,-1128,-691,-2334,-3863,-699,-576,1901,-763,-5607,-8087,-1434,1046,100,7,51.4,35.6,7.9,6.7,28.6,10.9,2.1,5.7,6,3.4,89.1,88.4,10.9,11.6,100,7,51.4,35.6,7.9,6.7,28.6,10.9,2.1,5.7,6,3.4,89.1,88.4,10.9,11.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,19,22,18,8,12,36,34,15,17,32,16,118,116,176,19,22,18,8,12,36,34,15,17,32,16,118,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1,40.1,45.8,52.6,30.1,38.1,43.4,49,30.1,40.1,45.8,52.6,30.1,38.1,43.4,49,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"250","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110322",2011-03-22,"085692","CMX","01","085",133844,8819,69656,48108,10557,8714,36716,17430,4864,7773,5237,4962,119956,121420,13888,12424,133844,8819,69656,48108,10557,8714,36716,17430,4864,7773,5237,4962,119956,121420,13888,12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1027,-592,304,55,-59,-275,-1825,2692,1999,121,-2856,335,-182,2140,-845,-3166,100,6.6,52,35.9,7.9,6.5,27.4,13,3.6,5.8,3.9,3.7,89.6,90.7,10.4,9.3,100,6.6,52,35.9,7.9,6.5,27.4,13,3.6,5.8,3.9,3.7,89.6,90.7,10.4,9.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,20,26,18,7,13,36,30,21,18,20,14,123,106,165,20,26,18,7,13,36,30,21,18,20,14,123,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7,39.3,45.8,52.7,29.7,37.7,43.4,49.1,29.7,39.3,45.8,52.7,29.7,37.7,43.4,49.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"251","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110329",2011-03-29,"085692","CMX","01","085",135993,7912,72495,47268,11682,8516,40475,14901,4492,7197,5727,5004,120864,122817,15129,13176,135993,7912,72495,47268,11682,8516,40475,14901,4492,7197,5727,5004,120864,122817,15129,13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,-907,2839,-840,1125,-198,3759,-2529,-372,-576,490,42,908,1397,1241,751,100,5.8,53.3,34.8,8.6,6.3,29.8,11,3.3,5.3,4.2,3.7,88.9,90.3,11.1,9.7,100,5.8,53.3,34.8,8.6,6.3,29.8,11,3.3,5.3,4.2,3.7,88.9,90.3,11.1,9.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,19,28,18,8,14,46,27,22,15,22,14,129,109,172,19,28,18,8,14,46,27,22,15,22,14,129,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,39.9,44.5,53.8,29.6,38.9,42.8,51.1,29.6,39.9,44.5,53.8,29.6,38.9,42.8,51.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
"252","COPPER-GRADE #1 - COMMODITY EXCHANGE INC.","110405",2011-04-05,"085692","CMX","01","085",134397,6413,70875,47453,10834,7300,37825,17635,4625,8443,6249,4966,117025,122484,17372,11913,134397,6413,70875,47453,10834,7300,37825,17635,4625,8443,6249,4966,117025,122484,17372,11913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1596,-1499,-1620,185,-848,-1216,-2650,2734,133,1246,522,-38,-3839,-333,2243,-1263,100,4.8,52.7,35.3,8.1,5.4,28.1,13.1,3.4,6.3,4.6,3.7,87.1,91.1,12.9,8.9,100,4.8,52.7,35.3,8.1,5.4,28.1,13.1,3.4,6.3,4.6,3.7,87.1,91.1,12.9,8.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,18,27,18,8,14,40,31,24,21,25,15,129,118,180,18,27,18,8,14,40,31,24,21,25,15,129,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,39.5,44.3,52.5,29.2,38.8,42.3,50.7,29.2,39.5,44.3,52.5,29.2,38.8,42.3,50.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 25,000 POUNDS)","N25","Combined"
