"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"147","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090331",2009-03-31,"061641","CME","00","061",20652,2971,3222,3727,268,153,3479,2420,1044,88,616,3085,14547,10807,6105,9845,20652,2971,3222,3727,268,153,3479,2420,1044,88,616,3085,14547,10807,6105,9845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3549,-287,-87,183,-647,-218,-1464,-336,-478,-559,-449,-331,-3154,-2546,-395,-1003,100,14.4,15.6,18,1.3,0.7,16.8,11.7,5.1,0.4,3,14.9,70.4,52.3,29.6,47.7,100,14.4,15.6,18,1.3,0.7,16.8,11.7,5.1,0.4,3,14.9,70.4,52.3,29.6,47.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,20,26,9,NA,NA,12,11,5,6,11,15,63,59,92,20,26,9,NA,NA,12,11,5,6,11,15,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,15.3,29.2,22.5,15.7,9.8,24.4,14.7,18.4,15.3,29.2,22.5,15.7,9.8,24.4,14.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"148","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090407",2009-04-07,"061641","CME","00","061",20685,3501,3632,3764,170,117,3611,2146,109,245,807,3395,14742,10375,5942,10309,20685,3501,3632,3764,170,117,3611,2146,109,245,807,3395,14742,10375,5942,10309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,531,409,37,-98,-36,132,-274,-935,157,191,311,196,-432,-163,465,100,16.9,17.6,18.2,0.8,0.6,17.5,10.4,0.5,1.2,3.9,16.4,71.3,50.2,28.7,49.8,100,16.9,17.6,18.2,0.8,0.6,17.5,10.4,0.5,1.2,3.9,16.4,71.3,50.2,28.7,49.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,23,30,9,NA,NA,14,10,4,6,13,15,66,63,95,23,30,9,NA,NA,14,10,4,6,13,15,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,14.3,29.1,21.7,15.9,9.4,25.6,14.5,17.9,14.3,29.1,21.7,15.9,9.4,25.6,14.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"149","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090414",2009-04-14,"061641","CME","00","061",21477,3237,4507,3727,169,53,4604,1227,460,452,958,3741,16274,11114,5203,10363,21477,3237,4507,3727,169,53,4604,1227,460,452,958,3741,16274,11114,5203,10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,-264,875,-37,-1,-64,993,-919,351,207,151,346,1532,739,-739,53,100,15.1,21,17.4,0.8,0.2,21.4,5.7,2.1,2.1,4.5,17.4,75.8,51.8,24.2,48.2,100,15.1,21,17.4,0.8,0.2,21.4,5.7,2.1,2.1,4.5,17.4,75.8,51.8,24.2,48.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,24,34,9,NA,4,23,9,6,5,16,15,77,70,110,24,34,9,NA,4,23,9,6,5,16,15,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,13.3,30.6,20.2,15.7,7.8,25.5,12.9,18.8,13.3,30.6,20.2,15.7,7.8,25.5,12.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"150","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090421",2009-04-21,"061641","CME","00","061",22555,3036,5306,3716,151,27,5022,1256,604,489,889,3881,16774,12114,5781,10441,22555,3036,5306,3716,151,27,5022,1256,604,489,889,3881,16774,12114,5781,10441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,-201,799,-11,-18,-26,418,29,144,37,-68,140,500,1000,578,79,100,13.5,23.5,16.5,0.7,0.1,22.3,5.6,2.7,2.2,3.9,17.2,74.4,53.7,25.6,46.3,100,13.5,23.5,16.5,0.7,0.1,22.3,5.6,2.7,2.2,3.9,17.2,74.4,53.7,25.6,46.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,23,44,9,NA,NA,23,9,10,8,11,13,76,80,117,23,44,9,NA,NA,23,9,10,8,11,13,76,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,14.4,29.5,21.2,15.4,9,24.7,13.7,18.3,14.4,29.5,21.2,15.4,9,24.7,13.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"151","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090428",2009-04-28,"061641","CME","00","061",22535,3275,5312,3719,225,14,5277,1670,661,415,1376,3672,17033,12930,5502,9606,22535,3275,5312,3719,225,14,5277,1670,661,415,1376,3672,17033,12930,5502,9606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,240,6,3,74,-13,255,414,57,-73,487,-209,259,816,-279,-836,100,14.5,23.6,16.5,1,0.1,23.4,7.4,2.9,1.8,6.1,16.3,75.6,57.4,24.4,42.6,100,14.5,23.6,16.5,1,0.1,23.4,7.4,2.9,1.8,6.1,16.3,75.6,57.4,24.4,42.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,25,42,9,NA,NA,27,12,12,11,14,16,89,85,130,25,42,9,NA,NA,27,12,12,11,14,16,89,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,16.1,29.8,22.5,16.1,10.9,25.3,16.2,18.6,16.1,29.8,22.5,16.1,10.9,25.3,16.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"152","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090505",2009-05-05,"061641","CME","00","061",22428,3868,6262,3859,151,10,4994,1805,462,474,1546,3455,17123,13692,5305,8736,22428,3868,6262,3859,151,10,4994,1805,462,474,1546,3455,17123,13692,5305,8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108,592,950,140,-74,-4,-283,135,-199,59,170,-217,89,762,-197,-869,100,17.2,27.9,17.2,0.7,0,22.3,8,2.1,2.1,6.9,15.4,76.3,61,23.7,39,100,17.2,27.9,17.2,0.7,0,22.3,8,2.1,2.1,6.9,15.4,76.3,61,23.7,39,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,29,45,10,NA,NA,24,13,10,13,14,17,93,88,134,29,45,10,NA,NA,24,13,10,13,14,17,93,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,20.8,30.6,26.7,16.3,12.6,25.4,17.5,20.1,20.8,30.6,26.7,16.3,12.6,25.4,17.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"153","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090512",2009-05-12,"061641","CME","00","061",24114,4158,7475,3989,151,10,5496,1732,589,444,1081,3966,18652,15004,5462,9110,24114,4158,7475,3989,151,10,5496,1732,589,444,1081,3966,18652,15004,5462,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,291,1213,130,0,0,502,-73,127,-31,-465,511,1529,1312,157,374,100,17.2,31,16.5,0.6,0,22.8,7.2,2.4,1.8,4.5,16.4,77.3,62.2,22.7,37.8,100,17.2,31,16.5,0.6,0,22.8,7.2,2.4,1.8,4.5,16.4,77.3,62.2,22.7,37.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,31,46,10,NA,NA,24,10,9,10,15,16,92,83,130,31,46,10,NA,NA,24,10,9,10,15,16,92,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,22.4,32.1,29.7,15.5,14,24.8,19.6,21.4,22.4,32.1,29.7,15.5,14,24.8,19.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"154","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090519",2009-05-19,"061641","CME","00","061",24334,3352,7958,4261,165,58,6117,1306,429,523,894,4127,18866,14937,5468,9397,24334,3352,7958,4261,165,58,6117,1306,429,523,894,4127,18866,14937,5468,9397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,-807,483,272,14,48,621,-426,-160,79,-187,161,214,-67,5,287,100,13.8,32.7,17.5,0.7,0.2,25.1,5.4,1.8,2.1,3.7,17,77.5,61.4,22.5,38.6,100,13.8,32.7,17.5,0.7,0.2,25.1,5.4,1.8,2.1,3.7,17,77.5,61.4,22.5,38.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,31,44,12,NA,NA,27,7,8,13,11,16,97,78,131,31,44,12,NA,NA,27,7,8,13,11,16,97,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,24.5,33.2,31.8,17,16,25.9,20.4,22.9,24.5,33.2,31.8,17,16,25.9,20.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"155","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090526",2009-05-26,"061641","CME","00","061",24076,2553,8041,4410,175,47,6896,1059,413,509,666,4082,18911,14483,5165,9593,24076,2553,8041,4410,175,47,6896,1059,413,509,666,4082,18911,14483,5165,9593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-258,-798,83,149,10,-11,779,-247,-16,-14,-227,-45,44,-453,-302,196,100,10.6,33.4,18.3,0.7,0.2,28.6,4.4,1.7,2.1,2.8,17,78.5,60.2,21.5,39.8,100,10.6,33.4,18.3,0.7,0.2,28.6,4.4,1.7,2.1,2.8,17,78.5,60.2,21.5,39.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,25,44,12,NA,NA,29,6,7,10,11,13,87,74,125,25,44,12,NA,NA,29,6,7,10,11,13,87,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25.4,36,32.2,18.4,17.7,27.5,22.4,25,25.4,36,32.2,18.4,17.7,27.5,22.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"156","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090602",2009-06-02,"061641","CME","00","061",24621,2657,8522,4493,176,11,5981,1137,394,1750,450,3943,19229,14633,5392,9989,24621,2657,8522,4493,176,11,5981,1137,394,1750,450,3943,19229,14633,5392,9989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,104,481,83,1,-36,-915,78,-19,1241,-216,-139,318,149,227,396,100,10.8,34.6,18.2,0.7,0,24.3,4.6,1.6,7.1,1.8,16,78.1,59.4,21.9,40.6,100,10.8,34.6,18.2,0.7,0,24.3,4.6,1.6,7.1,1.8,16,78.1,59.4,21.9,40.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,23,46,12,NA,NA,23,9,6,9,10,15,80,77,123,23,46,12,NA,NA,23,9,6,9,10,15,80,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,25.1,37.6,30.4,19.2,17.5,30.8,21.4,25.2,25.1,37.6,30.4,19.2,17.5,30.8,21.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"157","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090609",2009-06-09,"061641","CME","00","061",24166,2534,5776,4145,176,5,5478,3914,451,1617,361,4022,18251,14705,5915,9461,24166,2534,5776,4145,176,5,5478,3914,451,1617,361,4022,18251,14705,5915,9461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-456,-123,-2746,-348,0,-6,-503,2777,57,-133,-89,79,-978,72,522,-528,100,10.5,23.9,17.2,0.7,0,22.7,16.2,1.9,6.7,1.5,16.6,75.5,60.9,24.5,39.1,100,10.5,23.9,17.2,0.7,0,22.7,16.2,1.9,6.7,1.5,16.6,75.5,60.9,24.5,39.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,23,40,12,NA,NA,18,19,8,13,7,15,78,80,120,23,40,12,NA,NA,18,19,8,13,7,15,78,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,22.2,36.8,28.6,18.8,15.2,28.4,20.1,25.6,22.2,36.8,28.6,18.8,15.2,28.4,20.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"158","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090616",2009-06-16,"061641","CME","00","061",24931,2679,5459,4276,176,40,6058,5140,564,1502,373,3821,18940,15572,5992,9359,24931,2679,5459,4276,176,40,6058,5140,564,1502,373,3821,18940,15572,5992,9359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,145,-317,132,0,35,580,1226,113,-115,11,-201,689,867,77,-101,100,10.7,21.9,17.2,0.7,0.2,24.3,20.6,2.3,6,1.5,15.3,76,62.5,24,37.5,100,10.7,21.9,17.2,0.7,0.2,24.3,20.6,2.3,6,1.5,15.3,76,62.5,24,37.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,28,40,13,NA,NA,18,19,10,11,5,12,80,82,120,28,40,13,NA,NA,18,19,10,11,5,12,80,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22.9,37.2,30.4,18.9,16.5,28.8,22.3,26,22.9,37.2,30.4,18.9,16.5,28.8,22.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"159","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090623",2009-06-23,"061641","CME","00","061",26379,2476,6499,4270,176,54,6424,4602,742,1847,458,4742,20555,17273,5824,9106,26379,2476,6499,4270,176,54,6424,4602,742,1847,458,4742,20555,17273,5824,9106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,-204,1040,-7,0,14,367,-538,178,345,85,922,1615,1701,-167,-253,100,9.4,24.6,16.2,0.7,0.2,24.4,17.4,2.8,7,1.7,18,77.9,65.5,22.1,34.5,100,9.4,24.6,16.2,0.7,0.2,24.4,17.4,2.8,7,1.7,18,77.9,65.5,22.1,34.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,26,43,12,NA,NA,19,18,9,10,9,16,81,87,125,26,43,12,NA,NA,19,18,9,10,9,16,81,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,24.3,38.1,31.3,19.1,15.9,28.6,22.1,27.2,24.3,38.1,31.3,19.1,15.9,28.6,22.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"160","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090630",2009-06-30,"061641","CME","00","061",27180,2104,7401,4179,21,77,7402,2507,507,1761,569,5156,21186,16238,5994,10943,27180,2104,7401,4179,21,77,7402,2507,507,1761,569,5156,21186,16238,5994,10943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,-372,902,-91,-155,22,978,-2095,-235,-86,111,414,631,-1036,170,1837,100,7.7,27.2,15.4,0.1,0.3,27.2,9.2,1.9,6.5,2.1,19,77.9,59.7,22.1,40.3,100,7.7,27.2,15.4,0.1,0.3,27.2,9.2,1.9,6.5,2.1,19,77.9,59.7,22.1,40.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,26,48,10,NA,NA,24,9,7,8,11,14,82,82,121,26,48,10,NA,NA,24,9,7,8,11,14,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,21.3,37.1,28.5,18.4,12.3,27.7,18.2,26.8,21.3,37.1,28.5,18.4,12.3,27.7,18.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"161","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090707",2009-07-07,"061641","CME","00","061",27958,1743,9269,4330,23,97,8436,861,251,1664,1046,5475,21995,17022,5963,10936,27958,1743,9269,4330,23,97,8436,861,251,1664,1046,5475,21995,17022,5963,10936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,-361,1868,151,2,21,1034,-1646,-256,-97,478,318,809,785,-31,-7,100,6.2,33.2,15.5,0.1,0.3,30.2,3.1,0.9,6,3.7,19.6,78.7,60.9,21.3,39.1,100,6.2,33.2,15.5,0.1,0.3,30.2,3.1,0.9,6,3.7,19.6,78.7,60.9,21.3,39.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,25,53,10,NA,4,31,6,8,9,16,16,89,93,135,25,53,10,NA,4,31,6,8,9,16,16,89,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22.5,37,28.4,18.1,11.8,27.7,16.7,27,22.5,37,28.4,18.1,11.8,27.7,16.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"162","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090714",2009-07-14,"061641","CME","00","061",29165,2249,9133,4300,372,271,9146,637,665,1700,1330,4611,22942,17018,6222,12146,29165,2249,9133,4300,372,271,9146,637,665,1700,1330,4611,22942,17018,6222,12146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,506,-136,-30,349,174,710,-224,414,36,283,-864,947,-4,260,1210,100,7.7,31.3,14.7,1.3,0.9,31.4,2.2,2.3,5.8,4.6,15.8,78.7,58.4,21.3,41.6,100,7.7,31.3,14.7,1.3,0.9,31.4,2.2,2.3,5.8,4.6,15.8,78.7,58.4,21.3,41.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,24,55,10,NA,NA,33,5,9,8,17,18,93,94,137,24,55,10,NA,NA,33,5,9,8,17,18,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,16.7,30.8,23.4,16.2,9.4,25.7,15.6,20.9,16.7,30.8,23.4,16.2,9.4,25.7,15.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"163","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090721",2009-07-21,"061641","CME","00","061",30779,2703,9922,4008,390,408,9404,1141,731,1820,759,5312,24385,18663,6394,12116,30779,2703,9922,4008,390,408,9404,1141,731,1820,759,5312,24385,18663,6394,12116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615,454,789,-292,19,137,258,504,66,120,-571,701,1443,1644,172,-30,100,8.8,32.2,13,1.3,1.3,30.6,3.7,2.4,5.9,2.5,17.3,79.2,60.6,20.8,39.4,100,8.8,32.2,13,1.3,1.3,30.6,3.7,2.4,5.9,2.5,17.3,79.2,60.6,20.8,39.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,26,55,9,NA,NA,34,7,9,11,13,15,93,94,138,26,55,9,NA,NA,34,7,9,11,13,15,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,16.8,29.6,24.3,14.1,9.9,23.3,15.7,19.3,16.8,29.6,24.3,14.1,9.9,23.3,15.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
"164","FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE","090728",2009-07-28,"061641","CME","00","061",30669,2512,9047,3411,509,432,9148,1260,548,1803,853,6061,23915,18709,6754,11960,30669,2512,9047,3411,509,432,9148,1260,548,1803,853,6061,23915,18709,6754,11960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110,-191,-875,-597,119,24,-256,119,-183,-17,94,749,-470,47,360,-157,100,8.2,29.5,11.1,1.7,1.4,29.8,4.1,1.8,5.9,2.8,19.8,78,61,22,39,100,8.2,29.5,11.1,1.7,1.4,29.8,4.1,1.8,5.9,2.8,19.8,78,61,22,39,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,28,51,9,NA,NA,31,7,7,11,14,16,92,90,133,28,51,9,NA,NA,31,7,7,11,14,16,92,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17.5,26.6,24.4,11.2,10,20,15.6,17,17.5,26.6,24.4,11.2,10,20,15.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 50,000 POUNDS)","A20","Combined"
