"","Corn2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"27","2006-12-19",0.997307157209626,0.912767813637672,0.493492368785908,11.0607695351668,6276,943,1.15874972597982,-0.078884108335231,-0.334112249438512,32.6091520566652,1.12190600945983,15.3061790024195,7.38745111688885,10.392416401359
"28","2006-12-26",0.702532916463383,0.678622765397918,2.01289638329225,-1.25536598700506,-13089,5839,0.748121540217994,2.19678151291802,0.646931810093321,-26.7595313885044,0.0501766946953808,-30.5464661214367,3.26810732422569,2.32880922594543
"29","2007-01-03",-0.900816699565965,-1.62471773354635,-1.79706882348629,4.15452471219133,8560,-14600,0.464593490602283,-2.13675092796688,0.281905987883313,69.0302228427714,-4.3743689589709,121.966139511537,-1.96596759351362,-21.8622290014475
"30","2007-01-09",-0.348929553529231,-5.27518092273382,-1.59456813450696,21.9805340914311,12528,-52666,8.24359392718534,-3.17258079929008,-4.25392332079895,45.9982070784717,-6.41904483531626,39.4968065201754,-6.86743792639,13.2726843952939
"31","2007-01-16",1.97534015173328,1.22596291858041,5.13203360869223,-19.5033798610808,-31329,21565,3.18533170747468,6.7721381772456,-10.9315625584529,-37.0125741662855,13.41179766276,-32.5416365376977,17.8540936650608,-12.8127777792677
"32","2007-01-23",1.87590404753042,-0.388279490017496,3.67799933293789,-6.32887915911162,-18463,872,5.39291388477547,4.23098150618006,-2.62615072062307,5.81706328548677,2.85089181429807,-23.165284828168,-2.49502565844004,0.32337117840715
"33","2007-01-30",-1.51567008827858,-1.36019330990269,-1.60811257467781,0.194811639496173,38,-9763,-1.75076051355418,-1.7034814915224,-1.48916919482982,-12.5490796954316,-1.48946340945901,-6.79955992369905,-0.325207669840033,2.6953338141082
"34","2007-02-06",-0.0822395182423108,-1.22158381970081,-0.155080782678851,12.6730024053632,750,-16126,1.61952814689759,-0.888669993399205,-1.29221163921649,-1.40254753545044,-2.12422250777422,49.9415124483207,2.33662542180397,-3.06042739191312
"35","2007-02-13",1.63384267378639,4.70232083349327,1.90435937990934,-4.26273238795769,-1947,36181,-3.06338868062301,2.26945592472561,-0.090506753456232,-3.44861760711694,9.35656893788117,-20.0907950423376,7.12600604372753,3.49990500296009
"36","2007-02-20",2.44928384572063,2.82435626276918,2.97247698008682,3.70117242970132,-4451,18612,1.84944228154045,2.93056920305848,2.92876790873855,-2.06802052375386,2.54862771540285,9.39745707907633,3.41700621156384,1.15946060191838
"37","2007-02-27",-2.89046177591583,0.122724716744393,-4.21597532651958,-8.78040556157949,13113,6236,-7.93155735394624,-3.95871374465653,1.98190645435119,-47.6592452123748,-2.36078194965721,-7.57618792183834,1.73552897051437,-9.10152923402965
"38","2007-03-06",-1.38159286202502,-4.31923215074068,-1.1178977286125,14.3203308614149,-3892,-40693,3.53797225327543,-2.04054335654291,-0.107531220288948,-10.6429462846731,-7.31488120899897,28.7975707252285,-10.8359029659052,6.66582607371708
"39","2007-03-13",-1.16739030475603,-5.11019272662505,-1.27321721906455,-2.67086966221743,347,-34106,4.8719016582254,-1.18332801436747,-0.927714781043676,17.1568765017692,-12.0218744384532,-10.888983671922,0.335148011098418,1.85765328604983
"40","2007-03-20",0.210697314331121,-1.13344229668062,0.532172796418706,-7.68774256517233,-3352,-2896,2.13769319036299,1.03465810690011,-0.536848389827327,-34.6431576523972,-3.11244789594003,-20.9223652824518,2.45341522054332,-1.23300276931744
"41","2007-03-27",-0.914673774782848,-0.295832796425977,-1.99078855632884,1.56627624480041,10959,-2949,-1.7940370863462,-2.20286525161413,2.2679575459442,-92.9111420303216,-3.98986811264486,21.6473767980572,-0.0977528837452724,-8.31969828944299
"42","2007-04-03",-3.34158104462929,-13.8364603906737,-3.49938214464309,11.943397643242,-900,-94906,9.99225069199738,-4.51906656512371,-6.63896172944369,240.955721254621,-30.7727611855459,12.5767775710163,-1.23728754601498,10.1284078877672
"43","2007-04-10",-1.51459064699129,0.504142227292625,-0.830406103301407,-4.34496637456601,-8120,5900,-3.84198751263956,-0.583356863476325,-0.983122134934256,-53.2804530484766,3.68891209125515,1.97735078305037,-0.553374018366526,-7.6874819777732
"44","2007-04-17",-1.53667386443974,0.133592410689687,-2.49382474293718,9.18136606887749,8562,-5560,-3.54112072045094,-3.35174445428166,5.58622142995464,-18.6775907143335,1.58984138241021,20.9137341832539,-29.112022961492,0.874182090194964
"45","2007-04-24",-3.09526321422435,0.425491602784689,-3.40381116014434,2.38517740893638,649,773,-7.57429158490055,-3.87090108688515,-0.570998693489599,6.62112285250744,4.25210999832668,-1.6138227254844,-6.04022844200447,5.46400005455183
"46","2007-05-01",0.612473755256815,2.91309332432306,0.981493353342877,3.85999136515753,-3114,14627,-2.51765783406217,0.738114772699738,0.295398724943396,-1.40254753545044,9.00317453294495,14.7362795834072,-3.08077914747802,-5.12595463491525
"47","2007-05-08",-0.556909428043717,-1.85788505508295,-0.562091879707971,0.124536248355689,-361,-11344,1.23398985338348,-0.621278365714062,0.390864026202387,23.3261681479795,-5.30547138167012,-0.560439975874338,-2.90901370550909,0.518613873383167
"48","2007-05-15",-0.761774536189819,-0.566779310268295,-0.504966636722948,8.72706324095205,-3031,-10424,-1.02669373548885,-1.34528062566108,-1.9344792353003,-205.950732677902,1.30523570060266,20.1124190998508,1.00087431383393,-1.76120959805015
"49","2007-05-22",-2.1752352357975,-2.65471268901596,-1.6506699877926,3.42535633428209,-6480,-18558,-1.52599553375179,-2.15017565532509,-0.660596758675958,216.553875826208,-5.26026889958384,6.31615141289039,-5.4902006452318,-1.05594915240754
"50","2007-05-29",0.79483155775435,0.0554255994385855,0.583953706340523,10.7621994885308,2525,-9575,1.78183704253243,-0.505990562659875,1.32245636556068,49.7049068763374,-1.75648726944591,15.3693528712811,-1.47687507571383,4.21737177639514
"51","2007-06-05",-0.155379150425716,4.86639631080283,0.322486691600687,-26.988229935518,-4664,51922,-7.21423069487219,2.99291215706319,1.88483832511572,-199.610889354767,9.63258002472926,-29.8212082624682,6.18217235329475,-21.6891372792189
"52","2007-06-12",-0.551165173812862,0.951045806944428,0.478979511865241,-9.19547999313082,-10192,12336,-2.83732152439029,1.24974391883992,-0.16870364109618,19.5744577126096,3.81628676433134,-17.7319132491251,-3.22914340462841,0.458932497618214
"53","2007-06-19",0.70938676899619,4.5009477643001,0.440450462834896,-3.57466144859231,2969,30728,-5.47129072248591,0.73748579040771,-0.628700832920082,-99.3251773010284,13.0681493340242,-8.74972445897075,0.24517674428246,1.7970853552514
"54","2007-06-26",-5.1713140119892,-4.7340382516861,-6.96970805806636,5.11129998164233,13578,-33208,-5.9251149936598,-7.90370428374398,1.46565371354583,80.6475865866948,-16.13984588967,9.92469719931552,3.9138842829308,0.190430907345807
"55","2007-07-03",1.34581819297903,-2.33779253758879,-1.10968504565356,40.1633396655182,23064,-48103,7.42873600062595,-5.41418224304344,-2.18254249886236,-207.944154167984,-5.44494178629549,52.3510662704352,7.84432483875381,26.0991329374708
"56","2007-07-10",-1.05229053050806,1.17860881820491,-0.485500414169415,1.01725734772522,-5966,6069,-4.6649528707098,-0.682636489293742,-0.244817589254254,138.629436111989,5.43072956944997,6.68334220958258,-5.52038754127651,-7.26189520795675
"57","2007-07-17",1.11459481360132,-2.36992600960946,-0.240526358909143,15.0386857382461,13020,-31030,6.66769401862393,-2.44879788899688,-0.4710388209066,64.7477143726756,-6.82144927181945,24.1942175305004,2.25558342496051,-1.13412467594625
"58","2007-07-24",0.886266630464583,-1.09892612835356,-0.463247751741847,-4.19907883466752,12833,-1534,3.83664596578246,0.11293469767395,0.00739092837775956,312.405150832162,-2.94004098926131,-0.954736045155791,-1.38687845620566,-17.700140446145
"59","2007-07-31",-2.40148131571978,0.10613008659508,-1.64090429377701,-1.94775557897149,-9201,2849,-6.15297270064872,-1.59467192734919,-0.130456215836716,56.1317117142258,0.954989985557653,-5.09297800758102,-1.3654681654284,-0.35436214739093
"60","2007-08-07",-1.79319780049614,-0.192582401253816,-1.77358007305717,-9.55266802304404,-1982,9181,-4.3154122025193,-0.654233671716042,0.47397442454038,13.2651756150855,-1.44353785751363,-11.7431587254343,0.0622305216332109,-7.95381912467903
"61","2007-08-14",-2.12443470720398,-2.73706375098985,-3.63868062781219,-18.4398275430748,10407,1495,-1.14675249963234,-1.76334618011769,-1.85218837600001,-14.658185981399,-4.17283163186344,-23.3617991682824,-3.27376853031609,-9.09687019452292
"62","2007-08-21",-1.17175562347533,-0.958167325162584,-0.858240863925985,0.850910457821463,-3833,-6170,-1.51085370789943,-1.05920304629645,-2.35525064559123,-4.57278108877652,1.15896327905318,-2.43760996559157,0.342858526415846,7.48506120959078
"63","2007-08-28",0.287046733592256,1.02634542160356,-1.15863795101223,0.0115903058810929,12010,5818,-0.901325243534679,-1.29846595016296,-0.612421990527423,-37.0854499759101,0.885964825605257,8.2677004878823,10.6997319410254,-11.1308668092711
"64","2007-09-04",-0.0174554790861592,-0.892082903214586,0.622306096321168,8.19309257572112,-5178,-12436,1.38598521605786,-0.328107187388049,1.87438301155716,5.26807194954682,-5.26666310074191,5.47854831075849,-2.70207873428649,13.8508894391867
"65","2007-09-11",0.941162849811938,-0.731335394759824,-0.233732319609636,2.1914837010911,10609,-6197,3.53841003368434,-0.555764616209942,-2.75908209702198,4.80893990030058,0.685491665453064,7.51843985224596,5.95267434751747,-9.05140075408308
"66","2007-09-18",0.574509248321675,1.96221638846463,1.87785226228332,-8.12256006377172,-9930,18596,-1.57258852110651,3.15082820971337,0.507431317146967,-30.6220419404645,3.56366361324305,-6.87765933211733,4.71710771050695,-8.7701500460069
"67","2007-09-25",2.14827322056532,5.08720398181666,4.08515764267179,-5.95219305863193,-13947,34988,-2.66262568725626,5.22716207186598,1.1303216428157,-262.236831688541,11.6722575801631,-9.26484409566459,4.98974415225248,8.36717096365636
"68","2007-10-02",0.321740828179529,-0.343778910598047,-1.67106995148316,12.6194664546755,17275,-13253,1.4441949414298,-3.33699362388593,0.200778966965842,-169.866904616204,-2.81514590778222,21.8709182526108,4.29273514289896,-7.31145159244644
"69","2007-10-09",-1.5957573144032,-4.88880847559159,-2.61755151566927,10.9838354490451,6565,-39605,3.67766457698941,-4.47264638911058,-1.00083622224325,268.102152871429,-11.3871007582306,14.2460907789358,-5.24354032292251,0.595082920653134
"70","2007-10-16",0.0512269608954341,0.839152124991571,1.08123184437225,-4.34783585140632,-8435,9299,-1.16992278729189,1.85627025533801,1.29071720106317,74.4326313180148,2.24845843738173,-6.03306526555176,-5.1998244966537,-1.45248033517458
"71","2007-10-23",0.00285692972123996,1.09836540759733,0.280545622131179,-2.4917056519083,-2303,8850,-1.73661207201601,0.658187380677155,0.482490876530939,-201.436086818418,2.02456201889163,-7.67058054082579,1.55495678524851,13.3750449632602
"72","2007-10-30",0.384621951494246,1.85709561210761,0.429884228723942,-12.1816940143987,59,22207,-2.03333842008462,2.00618106455224,1.43186280368877,3.98459085471998,3.22805496169725,-17.4692034687496,0.0302489490797697,-1.17344693122252
"73","2007-11-06",3.85819605592523,6.02715079802074,4.75264198999259,-0.649959072888073,-3337,37465,0.117761751749867,5.36270601033948,1.23487394236168,-16.9899036795397,14.685084331941,-2.27796260504487,3.07203335625328,2.48472399797972
"74","2007-11-13",-0.340624800766953,-1.42655680491526,-0.115601270779919,-5.22107348601288,-2341,-4536,1.55972705557961,0.428248856434443,0.216639979276323,-13.8836444854216,-4.04543626907685,-11.0420100297128,-1.12077385011098,4.71314119919874
"75","2007-11-20",-4.20930371842374,1.4888311515616,-3.54636285007484,4.6924685340537,-10022,5385,-14.8667411991115,-4.43955783443464,1.13023417148916,189.44568674664,5.69611944270498,1.35905572604624,-11.2419724510278,8.21142126905396
"76","2007-11-27",-1.89615548815603,-3.9240799688228,-1.83161782383738,-14.9132510595688,-2371,-12372,2.09900182016778,-0.450117253710403,-3.31533224967053,-175.562042261218,-4.36259756994239,-21.4425271084172,-5.75303946125398,-4.7205793213708
"77","2007-12-04",1.44021810819162,5.12002067232054,1.04409328994475,-0.48419040197647,4709,32245,-5.99528129863014,1.19287279230704,2.85685273567964,-11.7783035656384,6.32699753510053,-5.62953375360244,13.1554205501374,5.59555612161837
"78","2007-12-11",5.07389238851452,4.70377704060372,6.74058098011177,9.80315646505439,-9604,23172,5.86007437838347,6.43990408262596,2.96926945329261,-61.3104472886409,5.46674992047809,14.6645683522021,10.8004533764037,4.25811066224995
"79","2007-12-18",4.00792153126996,2.86403812891223,3.58040531737718,-14.8213035043883,7680,30663,6.38154463960046,5.24455706590334,0.109540410733011,-21.3574100298059,6.67012063884318,-29.2042944689392,2.86080512298579,0.471233748733368
"80","2007-12-24",3.45253027236936,3.28504428062821,4.00309391296201,12.3133467710247,-1860,13821,3.79315380301861,3.29272975256085,1.90936386478651,56.6395474920802,5.97610519261433,-0.892970095278578,0.0470382698589233,22.9931807483709
"81","2007-12-31",2.84748292301149,2.10585874719875,2.82915954087724,3.44752811809048,2964,12372,4.33524263310012,2.77369159379255,1.09183052258004,154.81373865703,3.26855031027087,8.47940895327106,2.57587587861288,-0.940469744295847
"82","2008-01-08",2.81575955895335,2.33749803311856,3.18341262840178,-0.945717401802426,-933,17973,3.75784628597913,3.54681768634695,1.15071837590754,60.4567175797689,4.00074413667504,-6.9945363550719,1.59652137808912,2.98271703765565
"83","2008-01-15",3.35739393272902,1.69616249162488,3.47492054211056,0.89943520135396,2109,12000,6.528897247766,3.69347023872582,2.8663008180505,130.113655277958,-0.0796192973933074,-7.84104896558055,2.93976359175492,3.29655333184391
"84","2008-01-22",0.48955781307356,-0.67621322634519,-1.30578229169185,4.09243209856225,19501,-8532,2.62648548897957,-1.77098985376585,-0.312766590898761,-50.7270696453067,0.410409122138056,4.7725014997523,-6.67375476207006,5.67499766898294
"85","2008-01-29",-1.10260313446648,-1.35551824392639,0.370998639035669,-2.83583303231865,-16721,-7735,-0.648191728409486,0.650639358023852,0.434899237879449,-2.07967337474297,-3.86679158555427,-6.85320918002752,-0.451843334458601,-0.382014614693382
"86","2008-02-05",1.7776112699206,3.53048480851879,2.88782008965747,-0.0373006375514962,-10117,26694,-1.43951720755222,3.13454136464006,2.9652186475051,-8.3066598698613,4.99911515367781,-3.19779697238012,0.585529619442049,2.01054540580436
"87","2008-02-12",1.09639002552004,-0.931557310222075,0.821230629883196,-2.01061887045171,4038,-5473,4.80411569362857,1.05275271312308,-1.7057385926261,-209.69161722031,-0.354389969340119,-14.1299947383715,0.706895478651504,6.22703571975496
"88","2008-02-19",1.8022301656794,3.73676533247469,2.75769024498675,-9.0909215076147,-8917,36071,-1.72996902620461,3.65326571948863,4.10139881361147,-221.664266319332,2.52253440691312,-21.2278615686319,6.70037089746369,-3.71339088415255
"89","2008-02-26",0.246527944133845,1.87553587739053,1.53691626744692,0.814297484268067,-14410,14358,-2.88387631859948,1.58793606851635,4.41993643636938,-283.321334405622,-0.697668630213322,-2.15145801497769,-1.0939567862291,1.97188186353294
"90","2008-03-04",0.979019002801884,-0.35122098953444,1.42261744286731,6.45385211375711,-4396,-7822,3.54635602798758,1.05905129283421,-0.10377606443015,0,-0.263574728977645,-5.88211172451274,-1.99902781637622,10.6796003535818
"91","2008-03-11",1.04724292544915,-0.911521274653815,0.716617491943516,-0.748089342953584,4591,-6687,4.65286979839181,0.824491723475695,1.95733287636877,0,-3.50432655986985,-7.72157309795549,-6.45589942717013,1.35254189485554
"92","2008-03-18",-0.537497194061842,-4.07299018686977,-0.956000557121506,5.84909094022272,4445,-36525,5.49588000198593,-1.47189747950236,1.36726617586422,340.119738166216,-13.1793019858264,19.7760695487208,-1.11585783020356,1.40491121610076
"93","2008-03-25",-3.93989010130724,-7.9152819732176,-4.0703624674979,-3.37528188849276,-1584,-55319,2.20809385864769,-4.12521636151126,-3.97444129039108,-18.2321556793955,-13.7185685106832,15.2007311538256,-11.5296584493347,-10.6899353827577
"94","2008-04-01",-1.50442686333108,0.570021974009727,-0.823804446796395,0.436606938510131,-8605,3677,-4.63486406118907,-0.924328573735878,0.706067641026209,0,-3.5668548403299,-19.3228358747435,13.1560444565435,8.16410264951735
"95","2008-04-08",1.72210322345325,4.32247937172381,1.11927460309555,-3.60830493585489,7908,34238,-2.44394788310203,1.48937532928564,0.580107492559812,-321.88758248682,11.485874211521,-3.96777951843195,2.9331618259846,-3.44527849750751
"96","2008-04-15",2.01118045029123,2.38746248784025,1.39957740684338,-1.12274718562944,8464,18781,1.38443414781939,1.58946402311368,-0.360554739921071,0,7.68601447293591,9.8233160045055,-0.358004279459578,-5.11842508334812
"97","2008-04-22",0.314344177118997,-0.460613904011531,-0.0574049008671196,10.1136827832802,4463,-11782,1.5983357074175,-0.855703914396777,0.516145910251353,805.801080080209,-0.99249554260723,7.45722345124946,-4.07740218216741,5.9555755596465
"98","2008-04-29",-2.64474299121567,-0.000264798951299383,-2.79957754708953,22.63967915019,-628,-21912,-7.13873168248238,-5.22961776405246,0.974082597772963,-4.7651211882302,0.220355046486453,39.0914708664434,-6.68064139592346,16.5987316965035
"99","2008-05-06",0.613418796909215,0.715043567751827,-0.240602966478498,-5.08821376811817,9919,10785,0.434182368267244,0.276274557043266,-0.557423755878439,2.68604422132288,4.20935190578593,-17.4842813506077,-5.4108977846635,0.246493296374872
"100","2008-05-13",0.0391054753487552,-0.597409494032064,-0.312009016851356,3.38250098607862,3871,-8067,1.15350691701082,-0.703410744604227,1.38238986738468,205.312046261629,-2.18234542974365,10.8252810325215,-7.17401764013719,-35.1821899441761
"101","2008-05-20",-1.41888300469102,-2.96002086937595,-2.00208019425894,-8.01736153222965,4806,-13864,1.20069290048459,-1.37285478255045,-4.52389833941176,0.194758167849152,-1.64170054363204,-20.1766203142757,2.01365187020048,-4.65672225055247
"102","2008-05-27",-0.490097742046025,-0.520064158784095,-0.756400981930305,-0.5866857932741,2303,-3234,-0.440229484483723,-0.773587337889126,0.156946120867296,-0.0869727333197901,-2.11138743774359,-2.04777590247822,1.76489972706264,-0.0211976683358372
"103","2008-06-03",-1.93035151211873,-2.62509282060996,-2.16676876004307,-3.84005556788871,364,-15247,-0.785253958994936,-1.99871591255398,-3.54473543246865,-0.361123610183789,-1.66582423054891,-9.288228292748,-0.647460463622984,-2.70751390350394
"104","2008-06-10",1.23369568406417,5.51588485142531,2.80006201561029,-2.57560160155368,-15216,42729,-6.17978411974303,3.31952527588832,1.62896708273923,8.75760600632756,12.9743653396439,-17.2817569676758,-2.43488578990778,-1.74016782948989
"105","2008-06-17",0.734276653334831,-1.06049645220612,1.25208800504844,4.51771746611591,-4882,-12158,3.94750297276971,0.940181529337814,2.20648327294857,0.955457505535939,-5.03514458121117,10.0932677338616,-4.43039023196246,3.99510093562014
"106","2008-06-24",-4.86779276201439,-0.957235966113856,-6.06091725638862,4.12109824483604,7943,-11113,-12.0856265800438,-7.10855496556562,0.322947035869348,0.845440622961569,-2.74702724495395,7.25118385040044,-1.62138769582345,4.43211998220523
"107","2008-07-01",-2.12545076313813,-1.12957916452103,-2.09584179756597,2.79385887343917,-2347,-11101,-4.09807322312492,-2.64248823831927,-1.91508872960675,0.298886869743598,-1.85485721097383,5.96090175737682,7.57867602971327,2.56635768639004
"108","2008-07-08",-0.630712674833411,-4.872413519257,-1.89912113288671,-2.62256677860666,11870,-31987,7.38836053236618,-1.81635692093973,-1.25858101182104,0.175180350060522,-10.9910278056772,-11.1005676021728,-3.55567132625279,-0.0655483740656493
"109","2008-07-15",0.595410406823405,-4.26748023918453,-0.245898444589798,20.1666500884958,8872,-51310,8.69951422870994,-2.86001802929992,-2.0699191334554,0.338309150300553,-8.10928894881791,72.0118081712265,-4.17299987879858,-3.52467409763264
"110","2008-07-22",-1.112838412506,-6.60734539488175,-1.79337395894432,-0.974959838347722,5252,-41321,6.90849785680765,-1.91132348974925,-4.30561890005485,1.38949991938748,-8.97937019889081,-4.66943550190599,-13.8909340874088,1.16230410789289
"111","2008-07-29",-6.21059697314372,-4.55780413598532,-6.1491689074737,-20.565239937506,-7853,-5225,-8.51113194162849,-4.22392086394545,-5.2324205031514,-4.79066191760111,-3.0713936943167,-46.1978492117852,-5.51646853138479,-10.1203040154015
"112","2008-08-05",-0.94097369686601,-4.32929508987776,-1.86504571022201,9.70870798401613,7139,-35240,3.68042495061598,-3.38535367693655,-1.76088724485304,7.00597674967227,-6.95864371419201,25.5987352423011,-13.8035192541153,-0.0810737815779561
"113","2008-08-12",-2.02373077398725,-4.08482656236284,-1.00951830762757,7.41776882186347,-11239,-31152,0.614439142570511,-2.24962352563622,-3.85736770492677,0.752540242069877,-4.88567542575229,27.0929143612658,-2.51259479001913,-7.3345721537331
"114","2008-08-19",-2.50471478463172,-0.153245511125277,-1.44479859745186,1.40675803750057,-11791,-2494,-5.52467972365633,-1.89240665380712,-0.8327031163752,15.1904595554313,1.47376202649703,-14.7529942868625,-1.53637859523617,8.28975778332701
"115","2008-08-26",-6.01592946561862,-2.00526200635984,-6.13131875296915,-7.7811856951767,-4756,-1955,-11.5658082849318,-5.8705410845322,0.942671999412248,-0.753726222840001,-5.48751969141339,-19.4883686011186,-12.793707458361,-3.09571730617382
