"","SILVER2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"36","2007-02-20",3.2005288877027,4.27501821751655,0.392060030410413,-0.722258799733844,2116,2852,-0.196929036152227,1.25921518285192,-3.22453345692999,-1.42776535280813,5.03207466781621,7.81578270543211,7.29052240834704,-12.5097998496148
"37","2007-02-27",5.66786965702288,10.5764098490443,5.32276628488972,-5.35188118695693,-773,9014,-12.087117679002,12.8346656988411,-10.077876142801,-2.76375029173614,19.8594985971585,-20.1208755294724,-15.8747399504486,-2.05116271929429
"38","2007-03-06",-21.4094037169728,-28.2197989853378,-14.9069818348613,-9.77666860538644,-1762,-12788,2.2589083891603,-18.3471625058315,35.9807710895382,-9.4881285927384,-53.4059327328574,15.008781203931,12.4579242099012,-113.038529629437
"39","2007-03-13",-4.02452472361468,-7.81363290753259,-4.38338477758791,-1.87976998257149,1176,-3135,6.51885478776588,-6.17365610819078,3.496113859884,-1.56982652275293,-19.8270771823285,-0.225039476863742,10.4350578169047,-28.8849614907819
"40","2007-03-20",-2.27527514873227,-3.14107700446922,-0.770311932293843,-1.26659398733917,-807,-998,-0.0661047784772606,-0.40928714251649,1.65397597565793,-0.96291139207576,-5.9029105287566,-3.42227103359978,-2.06300113508355,6.77459885323879
"41","2007-03-27",-1.48560614508693,4.0107673046986,-0.42033148265368,-0.422053592749272,-582,2017,-16.797627493025,-0.419084096013123,5.05983595377444,0.499931606435844,0.104184763721626,-3.2862356797418,10.4913752710694,-13.5404637006203
"42","2007-04-03",-3.1507838345755,1.80188817275972,-2.63706480933266,4.98273164398224,264,-961,-20.2403213954661,-8.5430156688151,-3.3534312356382,1.85959316202364,5.65532131950572,19.9019360501667,-0.720196219650582,-16.0560065012442
"43","2007-04-10",6.96838706214038,8.22511670146824,7.57590089528755,7.24582311469764,-2123,1323,1.96774297185893,7.84878757295164,3.3022890592763,6.34161293050344,14.0676049353681,6.57142808918429,0.617628062013686,55.37276453102
"44","2007-04-17",4.88857640569744,7.19615879856299,2.587871229764,0.0668987500016982,928,3888,-5.18741855568301,4.61903046305636,-3.67308492862684,-1.76055785639999,10.6634949899716,0.307673616657134,8.89894739961843,48.0911302767088
"45","2007-04-24",3.64562509543553,3.41019395066038,1.97735262281675,0.951542948466511,714,1570,4.73251581043375,2.77790296618114,-0.621064901110202,-0.815080151515168,3.67769390575443,9.97908435718369,5.99829519229438,-16.440240055369
"46","2007-05-01",-12.4218873972561,-7.91746272759024,-7.20345021975959,0.308657341709839,-1805,-4567,-36.1594546108908,-13.42607566054,8.40328742138663,-4.42761916300523,-13.5570381251483,19.0039325572394,-9.39168776232044,-43.83778893099
"47","2007-05-08",-0.0430296034370059,-1.1231670899333,-1.05068844585912,1.48578878530987,882,-1214,6.28725364802634,-3.35611592485563,5.37614023084085,0.0410537125164367,-6.05362677640198,5.50154371474978,2.83576357682467,-1.92436983926267
"48","2007-05-15",-0.280943900270003,0.747694985776803,-0.575665234371137,-1.05623695697989,318,836,-6.29853969284397,-0.13023466531461,3.56473387302376,-1.32561722196911,-2.16735563268298,-0.812763923556581,3.58773279070679,5.29758159777636
"49","2007-05-22",-1.95478562107763,-1.27631400350818,-3.18455899225416,2.35389929589509,1471,-1659,-6.16833084382371,-8.58151142489589,5.7291432362975,-4.55252492115967,-8.09704494567853,17.4230529475233,3.83499441121948,10.8182084112596
"50","2007-05-29",1.74195659600489,2.55860821602205,1.45286806064533,-2.22733856636772,-135,2300,-3.61809202416623,5.10423203314421,-3.15845950020606,-0.206983025037388,7.0904997438463,-2.16103789828921,0.323123808573378,-101.712884173099
"51","2007-06-05",2.15365390343578,3.25045119701368,2.98480668891994,0.777742663118453,-1189,1476,-5.60607429870501,5.05113207020766,-13.3448048873172,8.10655884294391,14.6680990567249,-23.3840865421364,-3.87826076434798,120.458237459778
"52","2007-06-12",2.19877681085752,2.57217272521935,-0.00115412802745851,1.36868589931129,1419,893,-0.607422968910676,-1.27322202554296,14.9867353765497,-2.0864431718751,-4.82748330577962,10.2835201629665,6.30833652381391,4.38156808128838
"53","2007-06-19",1.42230846416052,0.515563156490373,2.20754981090465,-6.25265006620594,-1000,2844,8.08778148092788,9.56359657658314,1.05617195304202,1.35302580817562,-0.15116098004242,-16.8014770807494,1.25804220874439,-704.141166379481
"54","2007-06-26",-0.914413601718245,-4.64279865076094,-1.88031156850172,4.30061808529736,1048,-4363,22.1236040525751,-7.13805498772171,16.1677374382178,-7.9198896974578,-15.3998243483795,21.5147425158852,-7.00205494420505,739.387829010776
"55","2007-07-03",0.941626543151486,-0.0126542233639171,-1.37022557885249,5.42396935457852,1803,-2303,5.95815774155373,-7.91157134086067,6.96810819857809,-0.0402127626102811,0.176305422982459,19.8680289008255,-9.04657429808307,-26.2979459811409
"56","2007-07-10",0.270215355342174,2.54357639299148,0.771397212559499,-3.47431807097625,-485,2910,-12.2105092931628,4.96045748903224,0.106960913172749,0.452373906327708,0.355763118286312,-10.4689149402331,9.55936039850691,-10.8922407224187
"57","2007-07-17",-0.362466981959209,-0.965181534003889,0.587324063671169,-2.96466548767818,-749,682,3.12958388577993,3.83490027000324,-0.0168809611295728,3.95734448680791,-0.138883237878673,-22.0815911885197,-3.57432167556251,25.1809894772735
"58","2007-07-24",4.32610311770052,4.88121964433255,3.96436523925967,-1.92637431655349,-593,3589,1.11508513894574,8.89617803633804,-9.26238643397621,2.614053991147,17.1471540769888,-17.2088590915086,-1.39216732534191,10.8338047892618
"59","2007-07-31",-3.10202768333276,-6.66592327946631,-2.69653571953263,2.03422010753993,298,-4627,15.6602360170407,-6.61431918266544,6.22284713984094,0.411572206341049,-16.0535805631135,13.2052889374005,-3.98630346005628,-44.4810284513831
"60","2007-08-07",3.49681355865297,1.71705788266543,1.55328483340895,-3.83538882490448,1003,2492,11.486504614181,5.98978952636067,-1.15527278240375,-1.90188205000439,3.51178092681188,-11.953900488767,2.02042191464464,16.3537827720369
"61","2007-08-14",-2.19012948799158,-5.24036012238458,-0.521456546706922,-1.68394769012785,-1036,-2211,9.89587092393407,0.380353529745214,6.52534943565346,0.53480676076969,-26.6095305625024,-5.3552221122569,13.6157765118361,-32.0930001471798
"62","2007-08-21",-1.81314324306268,-4.74989866135029,-5.90987910645318,-8.08433767389438,3886,528,8.29566324581386,-4.27186348532569,12.9992784408984,-29.8801243967496,-20.5948111908704,38.2374771244958,-9.08270967125464,41.975643821892
"63","2007-08-28",-10.3544502731813,-9.11254693711303,-6.5279120786645,-3.94733482793281,-1250,-3047,-14.4694095628383,-8.47886431678848,-1.2875818629011,-11.0145485748218,-10.3429168186196,9.9541166293049,-20.2647081839283,-42.5454459333558
"64","2007-09-04",-1.70214730522602,-3.54331933121657,-3.38624767503859,-2.25889873462215,1602,-850,4.32197046550922,-4.26685884286027,-10.5855092980939,-6.41725533731741,0.298000844253821,1.50962234854148,3.3757040916603,22.5198581150347
"65","2007-09-11",-0.915922574654893,0.893796109602363,-0.781455413712173,-7.3118351607329,53,2763,-6.83305998711869,4.08606374739762,-5.17655021104826,-15.1861244703648,7.88762845451796,0.454054078954513,1.19981442644104,10.8003006602743
"66","2007-09-18",3.34351068944567,2.39700056004075,3.15931268973415,-0.441146406207871,-430,1233,6.49522182795597,5.61852878791385,4.51658981301737,6.88085622068861,8.86195138680534,-14.6720864028985,-10.1008011610196,45.9920201902535
"67","2007-09-25",7.53264938317066,16.5215510878102,7.20415564552486,1.03378344579195,-1078,7991,-29.1166232480947,11.0926214700347,-4.67702071891054,13.8276164699489,42.4403604106717,-14.3473421886414,1.04817985599706,-29.4253080013718
"68","2007-10-02",0.524791020740167,1.99150516814708,1.92371747412761,9.02480127602558,-1280,-1859,-7.38830549549512,-2.58626748367323,-1.53124651370309,15.1863426896034,7.03982670590424,2.92856105741812,-5.03917724717411,-42.6149456414143
"69","2007-10-09",4.44710031964206,3.51129932147529,3.9815642011833,1.05378723901044,-480,1627,9.58086428868405,5.90475423234249,-0.297402324345875,2.21575123945179,5.52197038337425,-11.6042941885032,4.20151415008192,76.192748960588
"70","2007-10-16",1.90121169292041,0.0762604678449463,2.54731962854429,1.52744727197121,-972,-489,11.0909873502754,3.19575382615049,-3.13211438348961,2.90414887544603,-0.78647139169945,-0.101657018005241,7.0935453294986,-6.55972824858138
"71","2007-10-23",0.39591558837575,-0.441034191754319,-0.776134833673048,-2.8208255678873,980,724,4.29243506256611,0.491911303257808,3.63310576108358,-1.65598743265125,3.07314367033893,-3.02537141006631,-16.4911605142729,-17.3042704898365
"72","2007-10-30",5.19079151067832,4.63135445454501,6.51195318008142,8.32599071737565,-2336,-244,7.69581105227939,5.38906463720039,-1.76456200782305,6.96432216150153,10.0338023040957,4.62960295878112,-1.75291990300526,42.993242858588
"73","2007-11-06",12.5138446294706,7.55274895072287,9.88845621104879,0.174804062314671,-166,4657,31.859359172436,15.54034725236,1.71806389597098,0.845926494597649,9.92700017760786,-2.8837413020792,9.10917662070698,5.53816075227029
"74","2007-11-13",-5.78552796947562,-6.42273742198043,-2.24694352009038,-4.10828860429273,-2342,-2540,-3.61269422671828,-1.25844619268971,-12.4396040008371,-3.68104633013591,-6.84060759143179,-1.45275980340589,3.8445151909702,-19.4959216212407
"75","2007-11-20",0.0189910679248229,-5.60660891225968,0.0365514658321686,-2.54621070411059,-23,-2421,16.9032139938093,1.36260533411381,-9.62652739866332,-4.11619193931951,-6.96381448818872,6.56354420342069,3.52027880336525,-31.7806272371411
"76","2007-11-27",-1.3073747293717,-2.82473298318049,-3.47568398335092,-3.77800925764582,2526,-312,2.65589909383888,-3.32381528013581,-3.54149884033532,-2.04593910535884,-12.5618393867198,-0.461124192123741,20.8982199226634,-69.8989456184173
"77","2007-12-04",-2.74623941562346,-6.98536886522323,-1.38563862868573,0.452300955572582,-730,-3927,7.28223077817276,-2.3196721530125,-0.436550444918282,1.92010107265457,-9.27343305554231,-10.8654798519492,-8.8188720935614,68.857947278139
"78","2007-12-11",7.97242314880968,5.76257396325417,6.88905589543847,0.269809666309584,-769,3004,12.6761761135429,10.1361157213621,3.91278696467463,0.208197863103621,7.72026541975617,-2.76761204363076,3.67325130621676,17.4771873798546
"79","2007-12-18",-4.06830290620768,-9.92258529182752,-3.36767007034879,-0.0325757017760608,239,-5210,6.99002653209195,-4.96365389150135,-5.79352919390459,-6.28097276441029,-15.4091119501564,19.607010611357,-3.38172827658791,-34.2420700955751
"80","2007-12-24",2.95684033511368,4.0391932026667,1.48216791725169,-7.8981919482521,835,4627,1.049153742734,5.7800636274294,-2.60867430471663,4.51055080946023,10.6518853947085,-35.4493773835085,-2.30928510652149,-30.7206316226467
"81","2007-12-31",0.460527533685706,3.16173644935027,0.667125375109023,1.52368752958107,-322,1195,-4.56212684279187,0.298462728917492,-10.6456886779601,5.4624161455374,10.3143082580706,-10.9580272410065,0.430242772648626,-0.844777991193268
"82","2008-01-08",9.8706146386272,12.7774619528383,8.81062331031863,10.8462055674604,-1188,3702,4.00095621033731,7.91610951282564,-5.66887618640664,5.83547859152045,25.0822249591325,15.7659639670786,-3.77012997849686,73.875093735997
"83","2008-01-15",6.01001312640186,9.73340177916722,4.1768420262434,4.96988102550056,697,4449,-2.33324125856793,3.82117402078883,18.7770909180015,0.679166414732713,8.40695397775928,9.099913641497,5.4421249626099,36.4797891657573
"84","2008-01-22",1.08024859377753,-0.22886365857584,1.05751426163074,-2.57428876931343,-230,789,4.12954308642774,2.6535155701934,-20.803616785364,0.328112477483167,8.90066602478328,-11.2111455617077,-12.7812436189556,-3.72669423879222
"85","2008-01-29",-0.468511160074137,-0.131014787678119,0.569524223191387,-2.83557763748341,-1141,923,-1.24199767667967,1.99251804119687,4.23107918812988,-0.292906030427886,-1.69357536958241,-24.2612044208144,1.8580666770557,23.9152005888863
"86","2008-02-05",2.41121464014356,1.9927060010227,-0.436979511373359,-8.4802578878568,2878,4209,3.36909501787162,2.66685524688928,3.88467552943226,-2.76391034896619,2.60539562414568,-16.5491502960778,-2.23385912279586,-43.6259223192626
"87","2008-02-12",5.71972910985323,7.94999704781656,4.0797489691645,5.00678201763538,774,4008,0.457060379027396,3.73933372035022,12.0081653134132,-0.661586180097906,7.55414353075441,0.424383352981295,5.34449049890675,58.7984264072845
"88","2008-02-19",0.177997290909282,0.124010961206622,2.22658433560312,-1.87604913532713,-2647,723,0.310139151228839,3.70107943620024,-1.20070053137251,-1.84638225960434,-0.607656689223113,5.61419633043947,4.41630206175105,-12.5904341258476
"89","2008-02-26",-3.61066919202919,3.23538726152481,-5.70957777521706,-4.99042298884085,3431,4063,-22.6393655225255,-5.96214487308302,27.2467695081881,0.415544404914669,-1.11889279178072,-35.4467580840293,-8.34368560316872,-2.35238280980337
"90","2008-03-04",-1.10942243423988,-1.66890820419745,-0.338797552692327,3.53023409914002,-702,-2408,0.642400496135487,-1.74075641290869,7.13951126116363,1.36200776107618,-9.1035800237206,-13.5943043918601,13.6860186507006,31.5817101342619
"91","2008-03-11",-2.46171896927709,-3.14557000095217,-2.20148721860571,-4.22670392722253,211,-976,-0.374231925664503,-1.45843050630816,-2.33504293545757,4.19586508332817,-6.74955481168986,10.1101831793889,6.98507432651656,-86.8217799221932
"92","2008-03-18",-0.648278772180255,-0.507650126365178,0.134122341349752,2.05324070745654,-788,-1023,-1.07285166315254,-0.569493377210861,-4.63736396598087,-0.330668835270664,2.39711673031753,9.20572694970723,-4.12052702450154,17.2977253861523
"93","2008-03-25",-7.5489711135786,-11.4680905885328,-6.7814610326705,-3.31280788569792,746,-6830,3.45856976266674,-8.10123827541673,12.7528017798181,-6.97502236863397,-30.3991600422295,25.7528409337144,6.51373249192417,-24.4214795202298
"94","2008-04-01",-3.70749349133703,-4.17235727289231,-4.79704731443302,-8.7034774275546,1928,-58,-2.50527369679432,-3.31513621485087,1.58828552977752,-3.98927865248506,-7.16121931080949,-40.3100929031664,-5.63241282845475,5.05974932515487
"95","2008-04-08",1.06471536490069,-0.335105839610428,1.21633227303395,4.84675600662197,-368,-1623,4.56777713136312,-0.158227881112971,-3.62451898806135,1.37754526403828,0.0241117408123159,12.3277813756085,3.37951887556294,27.9125733934379
"96","2008-04-15",-0.155832877890916,-0.0129111391032666,-0.0673432191188539,-2.16654017079279,-64,633,-0.505710058046205,0.735834686736148,0.699322214765097,2.56576310115886,1.36484699179071,-10.0861632788565,-3.84470360743965,-40.4119342260531
"97","2008-04-22",2.83094297591138,0.685209610215587,2.9337404086311,2.46701113434273,-678,-305,7.90946972811124,3.10917703494251,-2.87090729286223,3.7091431355325,5.9548856229565,3.93912125036646,-6.37714153704518,-20.2465452690279
"98","2008-04-29",-13.5665960427977,-3.51880754903746,-12.2506332501796,-2.51485802520772,1309,-1412,-41.1834848698186,-16.1572329348001,-4.56444546727539,-6.90302738631576,-5.2405847812155,12.8089066041547,1.94554177608754,24.754350700827
"99","2008-05-06",-8.33088961785666,-5.68781410848747,-6.56928502563598,3.67155333112716,-70,-4424,-17.6647392003975,-11.3109090523082,-13.5539022289011,2.29954033067017,0.336757348053851,16.7883003152262,-9.7345606059644,-13.2351451484674
"100","2008-05-13",-2.19977165527432,0.145771340476841,-0.173433924550181,4.00479777103691,-1410,-1157,-11.5223689978173,-2.32491264547807,-0.79718444377388,-0.160398497940584,1.85196646311869,22.4608695021768,-2.99928761240391,0.439285300073511
"101","2008-05-20",5.90054330359884,7.65482055184812,4.96571870774858,6.15125304034372,-349,2529,-1.85148999271565,4.32989445353229,-1.55992763856077,2.93061265854995,13.5040105105301,-1.48292600291224,3.28428361419029,62.714651816972
"102","2008-05-27",0.878670083247535,3.95407943766237,1.57550541210068,-0.134054267360639,-859,2526,-14.7591473454863,2.48871182959949,4.18427042706959,0.540055318000121,2.02367301514581,9.11393911877454,9.08334766936516,-29.8216743452139
"103","2008-06-03",-6.7763765074135,-8.26766283375697,-6.33379728962016,-9.1525542324888,1021,-2144,1.17214278840905,-4.87909499749559,-1.87966901217056,-5.56666172438529,-14.7485740766495,-21.0791642619466,0.487991818572908,-15.1001070924362
"104","2008-06-10",1.32870319274492,0.384553959872491,0.376438075159236,-5.24424548356404,599,1791,5.99694020023094,3.10001591818736,-1.1290602261619,-13.5721541535487,-0.472658924990732,20.800142126301,4.03989948989079,5.15815128067034
"105","2008-06-17",-0.507978584156099,-1.79130655543975,0.738894154978453,-2.36173852912742,-1041,-372,5.44222855384984,2.14772718726746,4.08538665222977,1.02247363768484,-4.20647879197507,-31.8141279936489,-3.16143871011594,39.2943031138048
"106","2008-06-24",4.7756618069549,-0.476232459034875,4.09252049277722,4.53096189018787,-376,-1591,25.3817686812718,3.89713541672041,5.80716462148505,4.08709002544629,-2.56856592005423,29.2823471952198,-3.64709723146213,-52.8111260053016
"107","2008-07-01",7.41664093048229,12.7267980026975,4.72889092462712,12.7508575633151,1087,3810,-13.4504612094016,0.923406351492773,1.73512983842592,19.5574505283373,25.2049604541236,-20.3910393797903,-4.69073584679336,31.8816265757511
"108","2008-07-08",2.73925791501259,3.56184209040311,3.80498411784096,0.0711448420355865,-1677,2357,-1.03713282404545,5.63232977853421,-3.31741255400111,-4.26317982222919,8.72302612281022,12.1577483912819,-3.31614156489675,15.5451762274682
"109","2008-07-15",3.70727752614606,2.42605956471547,4.08376661319529,6.28220307342353,-1245,-517,9.51595320185632,3.0201773186338,-0.00611078859922287,8.96904335126294,0.567650532129527,-0.180313137945198,11.5483620805293,-4.71956913362739
"110","2008-07-22",-2.45498840613969,-1.71290571887095,-1.38465811307302,5.82678579801321,-578,-3340,-5.76902933817749,-5.13113005636701,4.29414774568038,6.36425989054121,-6.06511164446495,18.6142522141408,3.39845733632576,-39.3455725896934
"111","2008-07-29",-6.63518407869947,-11.6508895870025,-7.03657788917447,-11.7599277271891,1940,-3311,13.4918672242591,-4.53669031664194,2.48039773658082,-13.6156656473133,-21.6192959465031,-8.89696587899156,-4.68987607422289,4.41882232360635
"112","2008-08-05",-4.13661257902902,-4.45553531778682,-4.87203098157316,-12.7676338546731,1596,1401,-3.01435510109656,-1.06990170118504,5.57519594758116,-15.4976102903426,-15.4934849511303,-10.0295041551201,5.22829413859931,10.3566603922586
"113","2008-08-12",4.09056852940886,-1.61748156462789,-0.234978288716547,-2.78287110531465,3357,-118,21.8076236589033,0.900934322974756,7.98474207361579,-11.0434380740497,-6.36556883386508,30.5624161981132,-6.51337203654148,-42.538656375693
"114","2008-08-19",-2.89694763886885,-4.24194963937463,-1.83790905099155,-5.20071176131189,-498,-915,0.729264854614264,-0.400929481859436,10.6113199309533,-9.4835184183939,-21.4941146511761,5.58778227059165,0.748431409182793,-14.955519465672
"115","2008-08-26",-5.26971226852275,-1.43157718906277,-4.38767078263531,3.16192292171955,115,-1666,-16.1290854484259,-7.71375165942167,0.349181122986941,-4.24509987256965,0.324198652833374,7.30509718873371,-7.36764114639747,59.1439893638455
"116","2008-09-02",-2.21202001586445,2.92535395006102,-6.37422867106174,1.37074668813426,3949,1218,-19.718174751557,-10.1914876372796,3.59462043730581,-5.44161499639841,4.18471099355013,18.519496908333,-0.447836210405939,-34.4263142880089
